1.00000e-02	2.49126e-05
1.17490e-02	3.43888e-05
1.38038e-02	4.74694e-05
1.62181e-02	6.55254e-05
1.90546e-02	9.04492e-05
2.23872e-02	1.24852e-04
2.63027e-02	1.72340e-04
3.09030e-02	2.37888e-04
3.63078e-02	3.28362e-04
4.26580e-02	4.53237e-04
5.01187e-02	6.25588e-04
5.88844e-02	8.63449e-04
6.91831e-02	1.19170e-03
8.12831e-02	1.64462e-03
9.54993e-02	2.26950e-03
1.12202e-01	3.13143e-03
1.31826e-01	4.32001e-03
1.54882e-01	5.95837e-03
1.81970e-01	8.21550e-03
2.13796e-01	1.13228e-02
2.51189e-01	1.55961e-02
2.95121e-01	2.14645e-02
3.46737e-01	2.95078e-02
4.07380e-01	4.05021e-02
4.78630e-01	5.54741e-02
5.62341e-01	7.57581e-02
6.60693e-01	1.03044e-01
7.76247e-01	1.39391e-01
9.12011e-01	1.87156e-01
1.07152e+00	2.48766e-01
1.25893e+00	3.26214e-01
1.47911e+00	4.20178e-01
1.73780e+00	5.28746e-01
2.04174e+00	6.46030e-01
2.39883e+00	7.61548e-01
2.81838e+00	8.61779e-01
3.31131e+00	9.34888e-01
3.89045e+00	9.76965e-01
4.57088e+00	9.94511e-01
5.37032e+00	9.99242e-01
6.30957e+00	9.99951e-01
7.41310e+00	9.99999e-01
8.70964e+00	1.00000e+00
1.02329e+01	1.00000e+00
1.20226e+01	1.00000e+00
1.41254e+01	1.00000e+00
1.65959e+01	1.00000e+00
1.94984e+01	1.00000e+00
2.29087e+01	1.00000e+00
2.69153e+01	1.00000e+00
3.16228e+01	1.00000e+00
