1.00000e-02	9.04551e-06
1.17490e-02	1.32223e-05
1.38038e-02	1.93578e-05
1.62181e-02	2.84031e-05
1.90546e-02	4.17765e-05
2.23872e-02	6.15752e-05
2.63027e-02	9.08695e-05
3.09030e-02	1.34129e-04
3.63078e-02	1.97867e-04
4.26580e-02	2.91642e-04
5.01187e-02	4.29577e-04
5.88844e-02	6.32498e-04
6.91831e-02	9.30558e-04
8.12831e-02	1.36592e-03
9.54993e-02	1.99490e-03
1.12202e-01	2.88953e-03
1.31826e-01	4.13972e-03
1.54882e-01	5.85872e-03
1.81970e-01	8.19619e-03
2.13796e-01	1.13631e-02
2.51189e-01	1.56678e-02
2.95121e-01	2.15520e-02
3.46737e-01	2.96146e-02
4.07380e-01	4.06423e-02
4.78630e-01	5.56634e-02
5.62341e-01	7.60138e-02
6.60693e-01	1.03387e-01
7.76247e-01	1.39844e-01
9.12011e-01	1.87747e-01
1.07152e+00	2.49520e-01
1.25893e+00	3.27147e-01
1.47911e+00	4.21287e-01
1.73780e+00	5.29989e-01
2.04174e+00	6.47318e-01
2.39883e+00	7.62745e-01
2.81838e+00	8.62736e-01
3.31131e+00	9.35509e-01
3.89045e+00	9.77267e-01
4.57088e+00	9.94611e-01
5.37032e+00	9.99261e-01
6.30957e+00	9.99952e-01
7.41310e+00	9.99999e-01
8.70964e+00	1.00000e+00
1.02329e+01	1.00000e+00
1.20226e+01	1.00000e+00
1.41254e+01	1.00000e+00
1.65959e+01	1.00000e+00
1.94984e+01	1.00000e+00
2.29087e+01	1.00000e+00
2.69153e+01	1.00000e+00
3.16228e+01	1.00000e+00
