3.10500e-07	7.68160e-02	4.50000e-02
7.45200e-07	7.23446e-02	4.50000e-02
1.17990e-06	7.00580e-02	4.50000e-02
1.61460e-06	6.85163e-02	4.50000e-02
2.04930e-06	6.73532e-02	4.50000e-02
3.31000e-05	3.03631e-01	3.50000e-01
7.94400e-05	2.75832e-01	3.50000e-01
1.25780e-04	2.61677e-01	3.50000e-01
1.72120e-04	2.52195e-01	3.50000e-01
2.18460e-04	2.45090e-01	3.50000e-01
4.48500e-07	1.06415e-01	6.50000e-02
1.07640e-06	1.00002e-01	6.50000e-02
1.70430e-06	9.67216e-02	6.50000e-02
2.33220e-06	9.45097e-02	6.50000e-02
2.96010e-06	9.28413e-02	6.50000e-02
6.50000e-05	2.82106e-01	3.50000e-01
1.56000e-04	2.55151e-01	3.50000e-01
2.47000e-04	2.41466e-01	3.50000e-01
3.38000e-04	2.32319e-01	3.50000e-01
4.29000e-04	2.25471e-01	3.50000e-01
5.10000e-07	1.05459e-01	6.50000e-02
1.22400e-06	9.90794e-02	6.50000e-02
1.93800e-06	9.58130e-02	6.50000e-02
2.65200e-06	9.36091e-02	6.50000e-02
3.36600e-06	9.19465e-02	6.50000e-02
1.10000e-04	2.65775e-01	3.50000e-01
2.64000e-04	2.39512e-01	3.50000e-01
4.18000e-04	2.26213e-01	3.50000e-01
5.72000e-04	2.17323e-01	3.50000e-01
7.26000e-04	2.10663e-01	3.50000e-01
5.85000e-07	1.33990e-01	8.50000e-02
1.40400e-06	1.25659e-01	8.50000e-02
2.22300e-06	1.21398e-01	8.50000e-02
3.04200e-06	1.18525e-01	8.50000e-02
3.86100e-06	1.16359e-01	8.50000e-02
2.50000e-04	2.41111e-01	3.50000e-01
6.00000e-04	2.15982e-01	3.50000e-01
9.50000e-04	2.03245e-01	3.50000e-01
1.30000e-03	1.94715e-01	3.50000e-01
1.65000e-03	1.88315e-01	3.50000e-01
6.70000e-07	1.32678e-01	8.50000e-02
1.60800e-06	1.24394e-01	8.50000e-02
2.54600e-06	1.20152e-01	8.50000e-02
3.48400e-06	1.17291e-01	8.50000e-02
4.42200e-06	1.15133e-01	8.50000e-02
1.25500e-03	1.95666e-01	3.50000e-01
3.01200e-03	1.72464e-01	3.50000e-01
4.76900e-03	1.60621e-01	3.50000e-01
6.52600e-03	1.52645e-01	3.50000e-01
