0 4 2.30e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00, r integrated from 0 to 30.000000 

nf=5	N_CHEB=16	N_DATA=387.

    4.937e+04 (129.233), in 1.2e+00 sec
46 4 1.85e+01, 2.98e-01, 3.10e+00, 1.26e+00, 2.00e+00,     1.007e+03 (2.637), in 3.0e-01 sec
47 4 1.85e+01, 3.01e-01, 3.14e+00, 1.26e+00, 2.00e+00,     1.016e+03 (2.660), in 3.0e-01 sec
48 4 1.86e+01, 2.99e-01, 3.10e+00, 1.26e+00, 2.00e+00,     1.008e+03 (2.639), in 3.0e-01 sec
49 4 1.84e+01, 3.03e-01, 3.26e+00, 1.26e+00, 2.00e+00,     1.016e+03 (2.660), in 3.0e-01 sec
50 4 1.86e+01, 2.97e-01, 3.04e+00, 1.26e+00, 2.00e+00,     1.007e+03 (2.637), in 3.0e-01 sec
51 4 1.86e+01, 2.97e-01, 3.08e+00, 1.26e+00, 2.00e+00,     1.005e+03 (2.630), in 3.0e-01 sec
52 4 1.86e+01, 2.96e-01, 3.07e+00, 1.26e+00, 2.00e+00,     1.008e+03 (2.639), in 3.0e-01 sec
53 4 1.87e+01, 2.98e-01, 3.06e+00, 1.26e+00, 2.00e+00,     1.008e+03 (2.640), in 3.0e-01 sec
54 4 1.86e+01, 2.98e-01, 3.09e+00, 1.26e+00, 2.00e+00,     1.005e+03 (2.630), in 3.0e-01 sec
55 4 1.85e+01, 3.00e-01, 3.16e+00, 1.26e+00, 2.00e+00,     1.005e+03 (2.632), in 3.0e-01 sec
56 4 1.85e+01, 2.97e-01, 3.09e+00, 1.26e+00, 2.00e+00,     1.006e+03 (2.633), in 3.0e-01 sec
57 4 1.85e+01, 2.98e-01, 3.10e+00, 1.26e+00, 2.00e+00,     1.004e+03 (2.628), in 3.0e-01 sec
58 4 1.86e+01, 2.96e-01, 3.02e+00, 1.26e+00, 2.00e+00,     1.014e+03 (2.653), in 3.0e-01 sec
59 4 1.85e+01, 2.99e-01, 3.12e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.627), in 3.0e-01 sec
60 4 1.86e+01, 2.98e-01, 3.11e+00, 1.26e+00, 2.00e+00,     1.005e+03 (2.631), in 3.0e-01 sec
61 4 1.86e+01, 2.98e-01, 3.10e+00, 1.26e+00, 2.00e+00,     1.004e+03 (2.628), in 3.0e-01 sec
62 4 1.85e+01, 2.99e-01, 3.14e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.626), in 3.1e-01 sec
63 4 1.85e+01, 3.00e-01, 3.17e+00, 1.26e+00, 2.00e+00,     1.004e+03 (2.627), in 3.1e-01 sec
64 4 1.85e+01, 2.99e-01, 3.15e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.625), in 3.1e-01 sec
65 4 1.85e+01, 2.99e-01, 3.17e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.626), in 3.1e-01 sec
66 4 1.85e+01, 3.00e-01, 3.17e+00, 1.26e+00, 2.00e+00,     1.004e+03 (2.629), in 3.0e-01 sec
67 4 1.85e+01, 2.98e-01, 3.12e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.626), in 3.0e-01 sec
68 4 1.85e+01, 2.99e-01, 3.14e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.625), in 3.0e-01 sec
69 4 1.85e+01, 2.99e-01, 3.15e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.626), in 3.0e-01 sec
70 4 1.85e+01, 2.99e-01, 3.17e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.625), in 3.0e-01 sec
71 4 1.85e+01, 3.00e-01, 3.19e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.626), in 3.0e-01 sec
72 4 1.85e+01, 2.99e-01, 3.16e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.624), in 3.0e-01 sec
73 4 1.85e+01, 2.99e-01, 3.18e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.624), in 3.0e-01 sec
74 4 1.85e+01, 2.99e-01, 3.18e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.624), in 3.0e-01 sec
75 4 1.85e+01, 3.00e-01, 3.21e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.624), in 3.0e-01 sec
76 4 1.84e+01, 2.99e-01, 3.21e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.622), in 3.0e-01 sec
77 4 1.84e+01, 2.99e-01, 3.23e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.622), in 3.0e-01 sec
78 4 1.84e+01, 3.00e-01, 3.23e+00, 1.26e+00, 2.00e+00,     1.003e+03 (2.625), in 3.0e-01 sec
79 4 1.85e+01, 2.99e-01, 3.19e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.623), in 3.0e-01 sec
80 4 1.84e+01, 2.99e-01, 3.20e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.623), in 3.0e-01 sec
81 4 1.84e+01, 2.99e-01, 3.24e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.622), in 3.0e-01 sec
82 4 1.84e+01, 3.00e-01, 3.24e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.622), in 3.0e-01 sec
83 4 1.84e+01, 3.00e-01, 3.27e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.623), in 3.0e-01 sec
84 4 1.83e+01, 3.00e-01, 3.28e+00, 1.26e+00, 2.00e+00,     1.001e+03 (2.622), in 3.0e-01 sec
85 4 1.83e+01, 3.00e-01, 3.33e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.623), in 3.0e-01 sec
86 4 1.84e+01, 3.00e-01, 3.27e+00, 1.26e+00, 2.00e+00,     1.001e+03 (2.621), in 3.0e-01 sec
87 4 1.84e+01, 3.00e-01, 3.29e+00, 1.26e+00, 2.00e+00,     1.002e+03 (2.622), in 3.0e-01 sec
88 4 1.83e+01, 3.00e-01, 3.30e+00, 1.26e+00, 2.00e+00,     1.001e+03 (2.621), in 3.0e-01 sec
