1.00000e-02	2.28520e-01
1.09648e-02	2.29920e-01
1.20226e-02	2.31453e-01
1.31826e-02	2.33134e-01
1.44544e-02	2.34976e-01
1.58489e-02	2.36995e-01
1.73780e-02	2.39208e-01
1.90546e-02	2.41633e-01
2.08930e-02	2.44289e-01
2.29087e-02	2.47201e-01
2.51189e-02	2.50390e-01
2.75423e-02	2.53885e-01
3.01995e-02	2.57713e-01
3.31131e-02	2.61906e-01
3.63078e-02	2.66498e-01
3.98107e-02	2.71528e-01
4.36516e-02	2.77035e-01
4.78630e-02	2.83065e-01
5.24807e-02	2.89667e-01
5.75440e-02	2.96892e-01
6.30957e-02	3.04799e-01
6.91831e-02	3.13450e-01
7.58578e-02	3.22915e-01
8.31764e-02	3.33266e-01
9.12011e-02	3.44584e-01
1.00000e-01	3.56955e-01
1.09648e-01	3.70475e-01
1.20226e-01	3.85245e-01
1.31826e-01	4.01374e-01
1.44544e-01	4.18980e-01
1.58489e-01	4.38191e-01
1.73780e-01	4.59143e-01
1.90546e-01	4.81981e-01
2.08930e-01	5.06860e-01
2.29087e-01	5.33947e-01
2.51189e-01	5.63416e-01
2.75423e-01	5.95453e-01
3.01995e-01	6.30250e-01
3.31131e-01	6.68010e-01
3.63078e-01	7.08944e-01
3.98107e-01	7.53268e-01
4.36516e-01	8.01202e-01
4.78630e-01	8.52968e-01
5.24807e-01	9.08786e-01
5.75440e-01	9.68870e-01
6.30957e-01	1.03343e+00
6.91831e-01	1.10264e+00
7.58578e-01	1.17668e+00
8.31764e-01	1.25566e+00
9.12011e-01	1.33969e+00
1.00000e+00	1.42879e+00
1.09648e+00	1.52293e+00
1.20226e+00	1.62199e+00
1.31826e+00	1.72574e+00
1.44544e+00	1.83385e+00
1.58489e+00	1.94582e+00
1.73780e+00	2.06102e+00
1.90546e+00	2.17862e+00
2.08930e+00	2.29757e+00
2.29087e+00	2.41661e+00
2.51189e+00	2.53423e+00
2.75423e+00	2.64867e+00
3.01995e+00	2.75789e+00
3.31131e+00	2.85961e+00
3.63078e+00	2.95132e+00
3.98107e+00	3.03030e+00
4.36516e+00	3.09367e+00
4.78630e+00	3.13853e+00
5.24807e+00	3.16196e+00
5.75440e+00	3.16127e+00
6.30957e+00	3.13406e+00
6.91831e+00	3.07843e+00
7.58578e+00	2.99319e+00
8.31764e+00	2.87799e+00
9.12011e+00	2.73355e+00
1.00000e+01	2.56176e+00
1.09648e+01	2.36576e+00
1.20226e+01	2.14991e+00
1.31826e+01	1.91973e+00
1.44544e+01	1.68160e+00
1.58489e+01	1.44248e+00
1.73780e+01	1.20941e+00
1.90546e+01	9.89069e-01
2.08930e+01	7.87235e-01
2.29087e+01	6.08338e-01
2.51189e+01	4.55148e-01
2.75423e+01	3.28629e-01
3.01995e+01	2.28011e-01
3.31131e+01	1.51065e-01
3.63078e+01	9.45328e-02
3.98107e+01	5.46322e-02
4.36516e+01	2.75490e-02
4.78630e+01	9.82972e-03
5.24807e+01	-1.37510e-03
5.75440e+01	-8.22792e-03
6.30957e+01	-1.22516e-02
6.91831e+01	-1.44554e-02
7.58578e+01	-1.54840e-02
8.31764e+01	-1.57493e-02
9.12011e+01	-1.55246e-02
