1.00000e-06	5.30683e+00
1.58489e-06	4.63330e+00
2.51189e-06	4.04736e+00
3.98107e-06	3.53707e+00
6.30957e-06	3.09213e+00
1.00000e-05	2.70373e+00
1.58489e-05	2.36434e+00
2.51189e-05	2.06752e+00
3.98107e-05	1.80774e+00
6.30957e-05	1.58031e+00
1.00000e-04	1.38115e+00
1.58489e-04	1.20674e+00
2.51189e-04	1.05405e+00
3.98107e-04	9.20405e-01
6.30957e-04	8.03478e-01
1.00000e-03	7.01220e-01
1.58489e-03	6.11832e-01
2.51189e-03	5.33728e-01
3.98107e-03	4.65510e-01
6.30957e-03	4.05950e-01
1.00000e-02	3.53964e-01
