7.12606e-02	7.91233e-02	9.66483e-03	6.21000e-07	4.50000e-02
2.83951e-01	2.82262e-01	1.06043e-02	6.62000e-05	3.50000e-01
9.86737e-02	1.10003e-01	1.19329e-02	8.97000e-07	6.50000e-02
2.64456e-01	2.57294e-01	9.04429e-03	1.30000e-04	3.50000e-01
9.78506e-02	1.10756e-01	1.08323e-02	1.02000e-06	6.50000e-02
2.49472e-01	2.39808e-01	9.35532e-03	2.20000e-04	3.50000e-01
1.24184e-01	1.34911e-01	1.29533e-02	1.17000e-06	8.50000e-02
2.26392e-01	2.39740e-01	9.04092e-03	5.00000e-04	3.50000e-01
1.23054e-01	1.29230e-01	8.78701e-03	1.34000e-06	8.50000e-02
1.81564e-01	2.01288e-01	2.23999e-02	2.51000e-03	3.50000e-01
1.21794e-01	1.25442e-01	8.93851e-03	1.56000e-06	8.50000e-02
3.79896e-01	3.52547e-01	1.81799e-02	8.83000e-06	4.00000e-01
1.53834e-01	1.63905e-01	1.60768e-02	1.51000e-06	1.10000e-01
3.72214e-01	3.70726e-01	1.35458e-02	1.10000e-05	4.00000e-01
1.52379e-01	1.64788e-01	9.31280e-03	1.73000e-06	1.10000e-01
3.65629e-01	3.56823e-01	1.21199e-02	1.33000e-05	4.00000e-01
1.50728e-01	1.56259e-01	6.27389e-03	2.02000e-06	1.10000e-01
3.57185e-01	3.54683e-01	1.03375e-02	1.70000e-05	4.00000e-01
1.48769e-01	1.49103e-01	8.33250e-03	2.43000e-06	1.10000e-01
3.48395e-01	3.35076e-01	9.62452e-03	2.20000e-05	4.00000e-01
1.96936e-01	2.25780e-01	1.89821e-02	2.07000e-06	1.50000e-01
3.31090e-01	3.29724e-01	1.39019e-02	3.68000e-05	4.00000e-01
1.95046e-01	1.98109e-01	9.62471e-03	2.36000e-06	1.50000e-01
3.02297e-01	3.20083e-01	1.17625e-02	8.83000e-05	4.00000e-01
1.92799e-01	1.99713e-01	7.21853e-03	2.76000e-06	1.50000e-01
2.80117e-01	2.87265e-01	1.06923e-02	1.76000e-04	4.00000e-01
1.90204e-01	1.99980e-01	6.55014e-03	3.31000e-06	1.50000e-01
2.63871e-01	2.76540e-01	1.06910e-02	2.94000e-04	4.00000e-01
1.87028e-01	1.86478e-01	6.28279e-03	4.14000e-06	1.50000e-01
2.40020e-01	2.60059e-01	1.06874e-02	6.31000e-04	4.00000e-01
1.84308e-01	1.85275e-01	1.04267e-02	5.02000e-06	1.50000e-01
4.53544e-01	4.48260e-01	4.50042e-02	7.32000e-06	5.00000e-01
2.42616e-01	2.48460e-01	1.28329e-02	3.15000e-06	2.00000e-01
4.46582e-01	4.59399e-01	5.16879e-02	8.60000e-06	5.00000e-01
2.39685e-01	2.45608e-01	9.26823e-03	3.68000e-06	2.00000e-01
4.20745e-01	4.28650e-01	2.04968e-02	1.58000e-05	5.00000e-01
2.36293e-01	2.38835e-01	7.48587e-03	4.41000e-06	2.00000e-01
4.08495e-01	3.91219e-01	1.29218e-02	2.12000e-05	5.00000e-01
2.32111e-01	2.34557e-01	6.77292e-03	5.52000e-06	2.00000e-01
3.97626e-01	3.77849e-01	1.20306e-02	2.76000e-05	5.00000e-01
2.28552e-01	2.27249e-01	6.05998e-03	6.69000e-06	2.00000e-01
3.82732e-01	3.64478e-01	1.60406e-02	3.98000e-05	5.00000e-01
2.24168e-01	2.23862e-01	6.77290e-03	8.49000e-06	2.00000e-01
3.46135e-01	3.48416e-01	1.02475e-02	1.00000e-04	5.00000e-01
2.19434e-01	2.07999e-01	9.08992e-03	1.10000e-05	2.00000e-01
3.10728e-01	3.07825e-01	8.90955e-03	2.51000e-04	5.00000e-01
1.96339e-01	2.11557e-01	4.36660e-02	3.98000e-05	2.00000e-01
2.96305e-01	3.00216e-01	9.79935e-03	3.68000e-04	5.00000e-01
1.64068e-01	1.79616e-01	2.76196e-02	2.51000e-04	2.00000e-01
2.67491e-01	2.86729e-01	8.90462e-03	8.00000e-04	5.00000e-01
2.85201e-01	2.77601e-01	1.62640e-02	3.94000e-06	2.50000e-01
2.17011e-01	1.82094e-01	2.39831e-02	3.20000e-03	5.00000e-01
2.81607e-01	2.79160e-01	1.13625e-02	4.60000e-06	2.50000e-01
5.29244e-01	4.90055e-01	3.07008e-02	9.52000e-06	6.50000e-01
2.77401e-01	2.81388e-01	9.13453e-03	5.52000e-06	2.50000e-01
5.20492e-01	5.35236e-01	3.41763e-02	1.12000e-05	6.50000e-01
2.72288e-01	2.74704e-01	8.02055e-03	6.90000e-06	2.50000e-01
5.02196e-01	4.69778e-01	3.07006e-02	1.58000e-05	6.50000e-01
2.67919e-01	2.66015e-01	7.79775e-03	8.36000e-06	2.50000e-01
5.00233e-01	5.16697e-01	4.34443e-02	1.64000e-05	6.50000e-01
2.62551e-01	2.59999e-01	6.90656e-03	1.06000e-05	2.50000e-01
4.54549e-01	4.73242e-01	1.85358e-02	3.98000e-05	6.50000e-01
2.56629e-01	2.48858e-01	6.90654e-03	1.38000e-05	2.50000e-01
4.34188e-01	4.16468e-01	2.14316e-02	5.98000e-05	6.50000e-01
2.45281e-01	2.43063e-01	9.57995e-03	2.30000e-05	2.50000e-01
4.08994e-01	4.08921e-01	1.56386e-02	1.00000e-04	6.50000e-01
2.33256e-01	2.35930e-01	1.11393e-02	3.98000e-05	2.50000e-01
3.65248e-01	3.60792e-01	1.21615e-02	2.51000e-04	6.50000e-01
2.11318e-01	1.99157e-01	1.00247e-02	1.10000e-04	2.50000e-01
3.35568e-01	3.32339e-01	1.21588e-02	4.78000e-04	6.50000e-01
1.93773e-01	1.95787e-01	1.02460e-02	2.51000e-04	2.50000e-01
3.12330e-01	3.18340e-01	9.83961e-03	8.00000e-04	6.50000e-01
1.84249e-01	1.94200e-01	1.15807e-02	3.94000e-04	2.50000e-01
2.51356e-01	2.23446e-01	1.50119e-02	3.20000e-03	6.50000e-01
1.54951e-01	1.97522e-01	2.49127e-02	1.58000e-03	2.50000e-01
6.13178e-01	5.88572e-01	2.80272e-02	1.24000e-05	8.50000e-01
3.61543e-01	3.47157e-01	1.99623e-02	5.12000e-06	3.50000e-01
6.06020e-01	6.55988e-01	8.55965e-02	1.38000e-05	8.50000e-01
3.61543e-01	4.51335e-01	1.16031e-01	5.12000e-06	3.50000e-01
5.81526e-01	6.22654e-01	2.27246e-02	2.00000e-05	8.50000e-01
3.56010e-01	3.68678e-01	5.20891e-02	6.10000e-06	3.50000e-01
5.81526e-01	6.23412e-01	3.71169e-02	2.00000e-05	8.50000e-01
3.53439e-01	3.35616e-01	1.15407e-02	6.62000e-06	3.50000e-01
5.37419e-01	5.60529e-01	1.96943e-02	3.98000e-05	8.50000e-01
3.46446e-01	3.33744e-01	1.06049e-02	8.28000e-06	3.50000e-01
5.23155e-01	5.42344e-01	3.18135e-02	5.00000e-05	8.50000e-01
3.40593e-01	3.47467e-01	9.98110e-03	1.00000e-05	3.50000e-01
4.80864e-01	5.02931e-01	3.10545e-02	1.00000e-04	8.50000e-01
3.33237e-01	3.25009e-01	9.04535e-03	1.27000e-05	3.50000e-01
4.26999e-01	3.96831e-01	2.87778e-02	2.51000e-04	8.50000e-01
3.25251e-01	3.13779e-01	8.73341e-03	1.65000e-05	3.50000e-01
3.62497e-01	3.49685e-01	1.96792e-02	8.00000e-04	8.50000e-01
3.05347e-01	2.95996e-01	1.21642e-02	3.20000e-05	3.50000e-01
2.89205e-01	3.07304e-01	1.66110e-02	3.20000e-03	8.50000e-01
7.27917e-01	6.37360e-01	2.88737e-02	1.76000e-05	1.20000e+00
2.13402e-01	9.11870e-01	1.44359e-02	8.00000e-05	2.70000e+00
7.16829e-01	7.03661e-01	2.78042e-02	2.00000e-05	1.20000e+00
2.13402e-01	9.35930e-01	3.60899e-02	8.00000e-05	2.70000e+00
7.16829e-01	7.94559e-01	8.34127e-02	2.00000e-05	1.20000e+00
1.89553e-01	8.10778e-01	1.20294e-02	1.30000e-04	2.70000e+00
6.76866e-01	6.80126e-01	2.35264e-02	3.20000e-05	1.20000e+00
1.70263e-01	7.84259e-01	1.68399e-02	2.00000e-04	2.70000e+00
6.76866e-01	6.97236e-01	2.45957e-02	3.20000e-05	1.20000e+00
1.51055e-01	6.99975e-01	1.44325e-02	3.20000e-04	2.70000e+00
6.21271e-01	6.51232e-01	1.71096e-02	6.31000e-05	1.20000e+00
1.34442e-01	6.44534e-01	1.20249e-02	5.00000e-04	2.70000e+00
6.02411e-01	5.95616e-01	1.92479e-02	8.00000e-05	1.20000e+00
1.18504e-01	5.93851e-01	1.44255e-02	8.00000e-04	2.70000e+00
5.64708e-01	5.43192e-01	3.10090e-02	1.30000e-04	1.20000e+00
1.03556e-01	5.67120e-01	1.20152e-02	1.30000e-03	2.70000e+00
5.49886e-01	5.32484e-01	1.49694e-02	1.58000e-04	1.20000e+00
9.14497e-02	4.80272e-01	1.44081e-02	2.00000e-03	2.70000e+00
4.82095e-01	4.92804e-01	2.13798e-02	3.98000e-04	1.20000e+00
6.87709e-02	4.52480e-01	1.19704e-02	5.00000e-03	2.70000e+00
4.00552e-01	3.71671e-01	1.70883e-02	1.30000e-03	1.20000e+00
3.13258e-01	2.97917e-01	1.59598e-02	5.00000e-03	1.20000e+00
2.54643e-01	1.00744e+00	7.79750e-02	4.06000e-05	3.50000e+00
8.23540e-01	6.99117e-01	8.28781e-02	1.85000e-05	1.50000e+00
2.50726e-01	1.06670e+00	7.79748e-02	4.32000e-05	3.50000e+00
8.05745e-01	7.53921e-01	2.40613e-02	2.20000e-05	1.50000e+00
2.46815e-01	1.13531e+00	4.99037e-02	4.60000e-05	3.50000e+00
7.68038e-01	7.77974e-01	2.40611e-02	3.20000e-05	1.50000e+00
2.40265e-01	1.06357e+00	4.36655e-02	5.12000e-05	3.50000e+00
7.68038e-01	8.52831e-01	5.07956e-02	3.20000e-05	1.50000e+00
2.38070e-01	9.85591e-01	4.05465e-02	5.31000e-05	3.50000e+00
7.24463e-01	7.68603e-01	2.00505e-02	5.00000e-05	1.50000e+00
2.33540e-01	1.14465e+00	6.54979e-02	5.73000e-05	3.50000e+00
6.80081e-01	7.01747e-01	2.00499e-02	8.00000e-05	1.50000e+00
2.14530e-01	9.91803e-01	2.18321e-02	8.00000e-05	3.50000e+00
6.35794e-01	6.46912e-01	2.13855e-02	1.30000e-04	1.50000e+00
2.14530e-01	1.03547e+00	2.49510e-02	8.00000e-05	3.50000e+00
5.97774e-01	6.12117e-01	2.40570e-02	2.00000e-04	1.50000e+00
1.89204e-01	9.29379e-01	1.24749e-02	1.30000e-04	3.50000e+00
5.57603e-01	5.77299e-01	1.87088e-02	3.20000e-04	1.50000e+00
1.68862e-01	8.57588e-01	1.24740e-02	2.00000e-04	3.50000e+00
5.20667e-01	5.47801e-01	4.27552e-02	5.00000e-04	1.50000e+00
1.48749e-01	7.92004e-01	1.24725e-02	3.20000e-04	3.50000e+00
4.82974e-01	4.90201e-01	1.86998e-02	8.00000e-04	1.50000e+00
1.31481e-01	7.51333e-01	1.24703e-02	5.00000e-04	3.50000e+00
4.65486e-01	4.62058e-01	3.07149e-02	1.00000e-03	1.50000e+00
1.15038e-01	6.60725e-01	1.24665e-02	8.00000e-04	3.50000e+00
3.78014e-01	4.10397e-01	1.46570e-02	3.20000e-03	1.50000e+00
9.97455e-02	6.23013e-01	1.24603e-02	1.30000e-03	3.50000e+00
