  450.000  0.250000  0.263018  0.263631   4.53   4.53   7.69   1.66   1.02   0.00   0.86  -2.45  -0.81  -0.74  -0.32   0.00   0.00  -6.88
  650.000  0.008000  1.022789  0.926231   4.64   4.64   3.20   1.82   1.94   0.00   0.21  -1.55  -0.11   0.05   0.46  -0.71   0.00  -0.03
  650.000  0.013000  0.850388  0.826507   3.31   3.31   1.88   0.71   1.52   0.00   0.41  -0.35  -0.14   0.55  -0.20  -0.21   0.08   0.12
  650.000  0.021000  0.727848  0.722326   3.81   3.81   1.70   0.88   1.21   0.00   0.41  -0.55   0.19   0.35  -0.05   0.12   0.00  -0.06
  650.000  0.032000  0.604119  0.603024   4.01   4.01   1.87   0.90   1.08   0.00   0.29  -0.36   0.22  -0.10   0.12   0.10   0.00   1.10
  650.000  0.050000  0.474590  0.474864   4.28   4.28   2.13   1.00   1.03   0.00   0.44  -0.45   1.06  -0.95  -0.06  -0.02   0.00  -0.24
  650.000  0.080000  0.454631  0.455558   3.89   3.89   1.55   0.76   1.02   0.00  -0.29  -0.38  -0.31   0.12   0.17  -0.06   0.00   0.63
  650.000  0.130000  0.355751  0.356714   4.23   4.23   3.17   1.35   1.02   0.00   0.34  -0.78   0.35   0.16   0.11  -0.01   0.00   2.51
  650.000  0.250000  0.248759  0.249644   4.82   4.82   3.40   1.68   1.02   0.00   0.73  -1.83  -0.43  -0.55  -0.07   0.00   0.00   1.82
  650.000  0.400000  0.151232  0.151675   9.54   9.54  14.50   0.76   1.01   0.00   1.10  -5.62  -3.87  -1.30  -1.28   0.00   0.00 -12.55
  800.000  0.013000  0.887169  0.846523   4.47   4.47   2.35   1.02   1.70   0.00   0.33  -1.03  -0.04   0.38  -0.18  -0.36   0.00  -0.38
  800.000  0.021000  0.674504  0.665417   7.50   7.50   1.60   0.57   1.26   0.00   0.10   0.58  -0.11   0.36  -0.17   0.11   0.00  -0.35
  800.000  0.032000  0.649876  0.647223   4.95   4.95   1.44   0.59   1.07   0.00   0.52  -0.40  -0.06  -0.28   0.03  -0.10   0.00  -0.22
  800.000  0.050000  0.451244  0.451157   5.01   5.01   2.28   1.33   1.02   0.00   0.28   0.33   1.13  -0.76   0.03   0.04   0.00   0.56
  800.000  0.080000  0.418920  0.419773   5.78   5.78   2.58   1.03   1.02   0.00   0.86  -1.36   0.62  -0.43  -0.07   0.04   0.00   1.19
  800.000  0.130000  0.368693  0.369794   5.21   5.21   2.49   0.80   1.01   0.00   0.56  -0.67  -0.51   0.03  -0.05   0.02   0.00  -1.87
  800.000  0.250000  0.259360  0.260395   5.86   5.86   1.85   0.39   1.01   0.00  -0.11  -0.54   0.35  -0.21   0.17   0.00   0.00   1.31
  800.000  0.400000  0.113690  0.114198  11.36  11.36  13.52   2.18   1.01   0.00   0.76  -5.27  -3.11  -0.76  -0.76   0.00   0.00 -11.74
 1200.000  0.014000  0.959538  0.871554   5.51   5.51   2.90   1.05   1.74   0.00   0.19  -1.96   0.09   0.46   0.29  -0.28   0.00  -0.02
 1200.000  0.021000  0.706692  0.680551   5.11   5.11   1.80   0.76   1.35   0.00   0.19  -0.61  -0.08   0.55  -0.11   0.33   0.00   0.02
 1200.000  0.032000  0.570898  0.563001   5.00   5.00   1.95   1.50   1.07   0.00   0.27   0.52   0.17   0.07   0.07   0.16   0.00  -0.08
 1200.000  0.050000  0.492523  0.490369   4.64   4.64   1.59   1.02   1.02   0.00   0.38  -0.19   0.44  -0.17  -0.16  -0.05   0.00  -0.22
 1200.000  0.080000  0.433882  0.434078   5.26   5.26   1.50   0.41   1.01   0.00  -0.12  -0.29   0.74  -0.57   0.17  -0.22   0.00  -0.08
 1200.000  0.130000  0.334515  0.335610   5.80   5.80   3.14   0.57   1.01   0.00   0.32  -0.59   0.49   0.07  -0.14  -0.01   0.00   2.80
 1200.000  0.250000  0.252903  0.254343   5.41   5.41   2.03   1.04   1.01   0.00   0.50  -1.29  -0.34  -0.10   0.07   0.00   0.00   0.05
 1200.000  0.400000  0.147912  0.148935   8.13   8.13  10.33   2.88   1.01   0.00   0.32  -3.13  -2.45  -0.74  -0.15   0.00   0.00  -9.00
 1200.000  0.650000  0.020550  0.020697  35.56  35.56  25.12  17.54   1.01   0.00  -0.86 -13.32  -5.26  -1.55  -2.22   0.00   0.00 -10.45
 1500.000  0.021000  0.709611  0.666084   7.94   7.94   6.15   5.83   1.47   0.00   0.32   1.05  -0.01   0.32  -0.38   0.21   0.00  -0.48
 1500.000  0.032000  0.554246  0.540184  10.32  10.32   1.99   1.26   1.09   0.00   0.24  -0.17   0.19   0.54   0.02   0.32   0.00  -0.80
 1500.000  0.050000  0.522664  0.517619   5.80   5.80   1.77   1.15   1.01   0.00   0.28  -0.41  -0.22  -0.22  -0.10  -0.36   0.00   0.55
 1500.000  0.080000  0.477465  0.476495   5.67   5.67   2.64   1.03   1.01   0.00   0.49  -0.60   0.76  -1.01  -0.07   0.10   0.00  -1.64
 1500.000  0.130000  0.300201  0.301023  11.76  11.76   1.91   1.24   1.01   0.00   0.18   0.07  -0.07  -0.25   0.15   0.05   0.00   0.99
 1500.000  0.180000  0.311419  0.312928   7.32   7.32   5.94   1.17   1.01   0.00   0.25  -0.93   0.60   0.32  -0.10   0.00   0.00   5.61
 1500.000  0.250000  0.268420  0.270183   8.65   8.65   3.00   2.17   1.01   0.00   0.15  -1.71  -0.54  -0.12   0.09   0.00   0.00   0.00
 1500.000  0.400000  0.144825  0.146070  12.64  12.64  13.68   1.93   1.01   0.00   0.42  -3.94  -1.73  -0.86  -0.18   0.00   0.00 -12.76
 1500.000  0.650000  0.012202  0.012316  30.86  30.86  18.99   8.84   1.01   0.00   0.84  -7.60  -6.00  -1.04  -0.42   0.00   0.00  13.63
 2000.000  0.032000  0.617047  0.585746   8.28   8.28   3.42   3.05   1.13   0.00   0.37  -0.38  -0.06   0.52  -0.15  -0.41   0.00   0.60
 2000.000  0.050000  0.487082  0.475989   7.40   7.40   2.02   1.44   1.01   0.00   0.28  -0.83   0.06   0.02   0.07  -0.21   0.00  -0.41
 2000.000  0.080000  0.448084  0.444246   7.10   7.10   2.02   1.10   1.01   0.00   0.33  -0.30   0.76  -0.62   0.09  -0.11   0.00   0.81
 2000.000  0.130000  0.340242  0.340242   8.34   8.34   3.90   1.93   1.01   0.00   0.29  -0.56   0.37  -0.43  -0.07  -0.03   0.00  -3.12
 2000.000  0.180000  0.280412  0.281600   9.07   9.07   2.57   1.82   1.01   0.00   0.38  -1.18  -0.66   0.11  -0.10   0.00   0.00  -0.54
 2000.000  0.250000  0.231818  0.233553  10.36  10.36   5.27   2.31   1.01   0.00   0.35  -0.89  -0.44  -0.20   0.08   0.00   0.00   4.50
 2000.000  0.400000  0.168507  0.170392  13.80  13.80  10.12   2.04   1.01   0.00  -0.15  -4.00  -2.54  -0.48  -0.18   0.00   0.00  -8.64
 3000.000  0.050000  0.578277  0.542175   8.67   8.67   2.14   1.58   1.01   0.00   0.12   0.86  -0.09   0.43  -0.17   0.21   0.00  -0.06
 3000.000  0.080000  0.452480  0.438108   8.53   8.53   2.16   0.83   1.01   0.00   0.25  -0.38  -0.11  -0.32  -0.03  -0.18   0.00  -1.61
 3000.000  0.130000  0.328775  0.325044  13.88  13.88   4.44   1.40   1.01   0.00   0.34   0.61   1.31  -0.96  -0.07  -0.04   0.00   3.69
 3000.000  0.180000  0.243114  0.242714  11.69  11.69   3.77   1.39   1.01   0.00   0.31  -1.02  -0.53  -0.10   0.06   0.00   0.00  -3.14
 3000.000  0.250000  0.192228  0.193367  17.75  17.75   4.24   2.21   1.01   0.00  -0.24  -1.25  -0.50  -0.12  -0.22   0.65   0.00  -3.12
 3000.000  0.400000  0.087760  0.088986  21.68  21.68   9.10   6.67   1.01   0.00   0.48  -4.26  -1.25  -0.56   0.37   0.00   0.00   4.11
 3000.000  0.650000  0.015535  0.015843  33.92  33.92  15.28   8.11   1.01   0.00  -0.07 -10.76  -7.01  -0.68  -0.19   0.00   0.00   1.06
 5000.000  0.080000  0.422013  0.376010   9.03   9.03   2.68   2.15   1.03   0.00   0.18  -0.90   0.04   0.53   0.02   0.07   0.61  -0.03
 5000.000  0.130000  0.302290  0.283987  11.65  11.65   2.04   0.77   1.01   0.00   0.36   1.25   0.62  -0.59  -0.03   0.00   0.00   0.32
 5000.000  0.180000  0.287911  0.278289  11.32  11.32   5.24   2.42   1.01   0.00   0.14  -0.69   0.31  -0.48   0.06   0.00   0.00   4.45
 5000.000  0.250000  0.226103  0.223463  13.16  13.16   3.55   2.58   1.01   0.00   0.17  -2.15   0.48   0.13  -0.19   0.00   0.00   0.12
 5000.000  0.400000  0.124929  0.126419  18.34  18.34   5.44   1.60   1.01   0.00  -0.26  -2.89  -1.63  -0.34   0.27   0.00   0.00  -3.84
 8000.000  0.130000  0.293193  0.241099  14.53  14.53   4.24   4.04   1.01   0.00   0.32  -0.71  -0.10  -0.14   0.03   0.04   0.00   0.00
 8000.000  0.180000  0.310750  0.272235  15.38  15.38   5.65   3.64   1.01   0.00   0.33  -0.46   1.01  -0.77  -0.07   0.00   0.00   3.96
 8000.000  0.250000  0.214400  0.198991  18.11  18.11  10.84   0.61   1.01   0.00   0.51  -1.62  -0.92  -0.13   0.10   0.00   0.00 -10.60
 8000.000  0.400000  0.120651  0.118954  23.78  23.78   6.82   0.83   1.01   0.00  -0.20  -4.08  -1.62  -0.37  -0.24   0.00   0.00   5.03
 8000.000  0.650000  0.035257  0.036230  30.58  30.58  14.16   5.73   1.01   0.00  -0.62  -8.08  -4.15  -0.24   0.06   0.00   0.00  -9.15
12000.000  0.180000  0.330172  0.238162  20.09  20.09   3.70   3.12   1.01   0.00   0.16  -1.67   0.20   0.26   0.05   0.02   0.00   0.12
12000.000  0.250000  0.213779  0.171521  25.92  25.92   4.11   3.72   1.01   0.00   0.11  -0.57   0.43  -0.29  -0.07   0.00   0.00   1.18
12000.000  0.400000  0.091652  0.084125  37.96  37.96   3.29   0.79   1.01   0.00   0.48  -2.69  -1.20   0.02  -0.07   0.00   0.00   0.54
20000.000  0.250000  0.292842  0.161485  35.42  35.42   5.21   4.84   1.01   0.00   0.72  -1.47  -0.04   0.13   0.04   0.00   0.00  -0.09
20000.000  0.400000  0.112441  0.079997  79.09  47.92  13.90  12.60   1.01   0.00  -0.46  -4.67  -1.37  -0.48  -0.10   0.00   0.00  -3.03
30000.000  0.400000  0.085575  0.039420 229.92  82.78   6.82   4.59   1.01   0.00   0.47  -4.86  -0.40   0.18   0.04   0.00   0.00  -0.57
