 0.1300000E-03 0.4940712E+00 0.6500000E+01 0.1148470E+01 0.1509132E-01
 0.2000000E-03 0.3211462E+00 0.6500000E+01 0.1097603E+01 0.1350960E-01
 0.3200000E-03 0.2007164E+00 0.6500000E+01 0.9769045E+00 0.1231533E-01
 0.5000000E-03 0.1284585E+00 0.6500000E+01 0.9040684E+00 0.1484340E-01
 0.8000000E-03 0.8028656E-01 0.6500000E+01 0.8307204E+00 0.1217099E-01
 0.1300000E-02 0.4940711E-01 0.6500000E+01 0.7300680E+00 0.1161294E-01
 0.2000000E-02 0.3211462E-01 0.6500000E+01 0.6833988E+00 0.8884967E-02
 0.3980000E-02 0.1613800E-01 0.6500000E+01 0.5972825E+00 0.9996249E-02
 0.1300000E-01 0.4940711E-02 0.6500000E+01 0.4752749E+00 0.9102697E-02
 0.1391000E-03 0.6038253E+00 0.8500000E+01 0.1161741E+01 0.2349002E-01
 0.2000000E-03 0.4199605E+00 0.8500000E+01 0.1191428E+01 0.1674455E-01
 0.3200000E-03 0.2624753E+00 0.8500000E+01 0.1088815E+01 0.1495709E-01
 0.5000000E-03 0.1679842E+00 0.8500000E+01 0.1004262E+01 0.1522391E-01
 0.8000000E-03 0.1049901E+00 0.8500000E+01 0.9014622E+00 0.1234460E-01
 0.1300000E-02 0.6460930E-01 0.8500000E+01 0.8250818E+00 0.1209167E-01
 0.2000000E-02 0.4199605E-01 0.8500000E+01 0.7425482E+00 0.1540723E-01
 0.3200000E-02 0.2624753E-01 0.8500000E+01 0.6412278E+00 0.1373594E-01
 0.6310000E-02 0.1331095E-01 0.8500000E+01 0.5768349E+00 0.1053161E-01
 0.2000000E-01 0.4199605E-02 0.8500000E+01 0.4330169E+00 0.1431975E-01
 0.8000000E-03 0.1482213E+00 0.1200000E+02 0.1013857E+01 0.1595633E-01
 0.1300000E-02 0.9121314E-01 0.1200000E+02 0.9052274E+00 0.1457694E-01
 0.2000000E-02 0.5928854E-01 0.1200000E+02 0.8314787E+00 0.1357616E-01
 0.3200000E-02 0.3705534E-01 0.1200000E+02 0.7405462E+00 0.1671278E-01
 0.6310000E-02 0.1879193E-01 0.1200000E+02 0.6249939E+00 0.1188288E-01
 0.2000000E-01 0.5928854E-02 0.1200000E+02 0.4729453E+00 0.1600173E-01
 0.3200000E-02 0.4631917E+00 0.1500000E+03 0.1160676E+01 0.1884131E-01
 0.5000000E-02 0.2964427E+00 0.1500000E+03 0.1021305E+01 0.1464724E-01
 0.8000000E-02 0.1852767E+00 0.1500000E+03 0.8798212E+00 0.1462626E-01
 0.5000000E-02 0.3952569E+00 0.2000000E+03 0.1053505E+01 0.1234415E-01
 0.8000000E-02 0.2470356E+00 0.2000000E+03 0.8988031E+00 0.1020091E-01
 0.1300000E-01 0.1520219E+00 0.2000000E+03 0.7730355E+00 0.8419289E-02
 0.2000000E-01 0.9881423E-01 0.2000000E+03 0.6715445E+00 0.9063851E-02
 0.3200000E-01 0.6175889E-01 0.2000000E+03 0.5620528E+00 0.8500025E-02
 0.5000000E-01 0.3952569E-01 0.2000000E+03 0.4996325E+00 0.7561727E-02
 0.8000000E-01 0.2470356E-01 0.2000000E+03 0.4134483E+00 0.5362797E-02
 0.5000000E-02 0.4940712E+00 0.2500000E+03 0.1055362E+01 0.2117348E-01
 0.8000000E-02 0.3087944E+00 0.2500000E+03 0.9157720E+00 0.1198272E-01
 0.1300000E-01 0.1900274E+00 0.2500000E+03 0.7934756E+00 0.1030005E-01
 0.2000000E-01 0.1235178E+00 0.2500000E+03 0.6724892E+00 0.1001655E-01
 0.3200000E-01 0.7719861E-01 0.2500000E+03 0.5670512E+00 0.8926599E-02
 0.5000000E-01 0.4940711E-01 0.2500000E+03 0.5010875E+00 0.7642487E-02
 0.8000000E-01 0.3087945E-01 0.2500000E+03 0.4130998E+00 0.5787532E-02
 0.1300000E+00 0.1900274E-01 0.2500000E+03 0.3290407E+00 0.1089726E-01
 0.2500000E+00 0.9881423E-02 0.2500000E+03 0.2523127E+00 0.1085310E-01
 0.4000000E+00 0.6175889E-02 0.2500000E+03 0.1340435E+00 0.6699642E-02
 0.5000000E-02 0.5928854E+00 0.3000000E+03 0.1097666E+01 0.3002699E-01
 0.8000000E-02 0.3705533E+00 0.3000000E+03 0.9386958E+00 0.1406098E-01
 0.1300000E-01 0.2280328E+00 0.3000000E+03 0.7862152E+00 0.1110710E-01
 0.2000000E-01 0.1482213E+00 0.3000000E+03 0.6712897E+00 0.1100696E-01
 0.3200000E-01 0.9263834E-01 0.3000000E+03 0.5887226E+00 0.9799059E-02
 0.5000000E-01 0.5928854E-01 0.3000000E+03 0.4822984E+00 0.7923620E-02
 0.8000000E-01 0.3705534E-01 0.3000000E+03 0.4152357E+00 0.6278609E-02
 0.1300000E+00 0.2280328E-01 0.3000000E+03 0.3382430E+00 0.1251083E-01
 0.2500000E+00 0.1185771E-01 0.3000000E+03 0.2516600E+00 0.1260801E-01
 0.4000000E+00 0.7411067E-02 0.3000000E+03 0.1475621E+00 0.9322627E-02
 0.8000000E-02 0.4940711E+00 0.4000000E+03 0.9692048E+00 0.1665176E-01
 0.1300000E-01 0.3040438E+00 0.4000000E+03 0.8169355E+00 0.1349582E-01
 0.2000000E-01 0.1976285E+00 0.4000000E+03 0.6840785E+00 0.1237791E-01
 0.3200000E-01 0.1235178E+00 0.4000000E+03 0.5824456E+00 0.1065982E-01
 0.5000000E-01 0.7905138E-01 0.4000000E+03 0.4885003E+00 0.8614103E-02
 0.8000000E-01 0.4940712E-01 0.4000000E+03 0.4265890E+00 0.7475488E-02
 0.1300000E+00 0.3040438E-01 0.4000000E+03 0.3473278E+00 0.6576516E-02
 0.2500000E+00 0.1581028E-01 0.4000000E+03 0.2467245E+00 0.5902509E-02
 0.4000000E+00 0.9881423E-02 0.4000000E+03 0.1543606E+00 0.8000591E-02
 0.8000000E-02 0.6175889E+00 0.5000000E+03 0.9963402E+00 0.3878875E-01
 0.1300000E-01 0.3800547E+00 0.5000000E+03 0.8505719E+00 0.2779988E-01
 0.2000000E-01 0.2470356E+00 0.5000000E+03 0.7104023E+00 0.2135994E-01
 0.3200000E-01 0.1543972E+00 0.5000000E+03 0.6003504E+00 0.1805340E-01
 0.5000000E-01 0.9881423E-01 0.5000000E+03 0.4961223E+00 0.1614601E-01
 0.8000000E-01 0.6175889E-01 0.5000000E+03 0.4220740E+00 0.1372464E-01
 0.1300000E+00 0.3800547E-01 0.5000000E+03 0.3336484E+00 0.1213641E-01
 0.1800000E+00 0.2744840E-01 0.5000000E+03 0.2793804E+00 0.1216832E-01
 0.2500000E+00 0.1976285E-01 0.5000000E+03 0.2406362E+00 0.1235579E-01
 0.4000000E+00 0.1235178E-01 0.5000000E+03 0.1567100E+00 0.1223532E-01
 0.1300000E-01 0.4940711E+00 0.6500000E+03 0.8199826E+00 0.1459681E-01
 0.2000000E-01 0.3211462E+00 0.6500000E+03 0.7111278E+00 0.1450614E-01
 0.3200000E-01 0.2007164E+00 0.6500000E+03 0.5896329E+00 0.1266871E-01
 0.5000000E-01 0.1284585E+00 0.6500000E+03 0.4900613E+00 0.1057084E-01
 0.8000000E-01 0.8028656E-01 0.6500000E+03 0.4283586E+00 0.9269553E-02
 0.1300000E+00 0.4940712E-01 0.6500000E+03 0.3473732E+00 0.8274966E-02
 0.1800000E+00 0.3568291E-01 0.6500000E+03 0.2893857E+00 0.1455430E-01
 0.2500000E+00 0.2569170E-01 0.6500000E+03 0.2396702E+00 0.7098230E-02
 0.4000000E+00 0.1605731E-01 0.6500000E+03 0.1387990E+00 0.8911951E-02
 0.6500000E+00 0.9881423E-02 0.6500000E+03 0.2168239E-01 0.3420680E-02
 0.1300000E-01 0.6080875E+00 0.8000000E+03 0.8295078E+00 0.1877529E-01
 0.2000000E-01 0.3952569E+00 0.8000000E+03 0.7201740E+00 0.1844138E-01
 0.3200000E-01 0.2470356E+00 0.8000000E+03 0.6145815E+00 0.1468252E-01
 0.5000000E-01 0.1581028E+00 0.8000000E+03 0.4922746E+00 0.1176904E-01
 0.8000000E-01 0.9881423E-01 0.8000000E+03 0.4284839E+00 0.1081231E-01
 0.1300000E+00 0.6080876E-01 0.8000000E+03 0.3481738E+00 0.9419183E-02
 0.1800000E+00 0.4391743E-01 0.8000000E+03 0.3119659E+00 0.1592549E-01
 0.2500000E+00 0.3162055E-01 0.8000000E+03 0.2427300E+00 0.7811371E-02
 0.4000000E+00 0.1976285E-01 0.8000000E+03 0.1235541E+00 0.8883759E-02
 0.6500000E+00 0.1216175E-01 0.8000000E+03 0.1924595E-01 0.2694573E-02
 0.2000000E-01 0.4940712E+00 0.1000000E+04 0.7108635E+00 0.2942833E-01
 0.3200000E-01 0.3087944E+00 0.1000000E+04 0.6118355E+00 0.2646841E-01
 0.5000000E-01 0.1976285E+00 0.1000000E+04 0.5358644E+00 0.2222008E-01
 0.8000000E-01 0.1235178E+00 0.1000000E+04 0.4282451E+00 0.1811857E-01
 0.1300000E+00 0.7601095E-01 0.1000000E+04 0.3786240E+00 0.1904774E-01
 0.1800000E+00 0.5489679E-01 0.1000000E+04 0.3150320E+00 0.1672600E-01
 0.2500000E+00 0.3952569E-01 0.1000000E+04 0.2459723E+00 0.1515664E-01
 0.4000000E+00 0.2470356E-01 0.1000000E+04 0.1186074E+00 0.1166349E-01
 0.6500000E+00 0.1520219E-01 0.1000000E+04 0.1679430E-01 0.2803846E-02
 0.2000000E-01 0.5928854E+00 0.1200000E+04 0.7300212E+00 0.1894762E-01
 0.3200000E-01 0.3705533E+00 0.1200000E+04 0.6039694E+00 0.1542531E-01
 0.5000000E-01 0.2371541E+00 0.1200000E+04 0.4940258E+00 0.1172379E-01
 0.8000000E-01 0.1482213E+00 0.1200000E+04 0.4342189E+00 0.1055903E-01
 0.1300000E+00 0.9121314E-01 0.1200000E+04 0.3497306E+00 0.9280610E-02
 0.1800000E+00 0.6587615E-01 0.1200000E+04 0.3153479E+00 0.1823307E-01
 0.2500000E+00 0.4743083E-01 0.1200000E+04 0.2372717E+00 0.7090987E-02
 0.4000000E+00 0.2964427E-01 0.1200000E+04 0.1316537E+00 0.6644176E-02
 0.6500000E+00 0.1824263E-01 0.1200000E+04 0.1955739E-01 0.3258726E-02
 0.2000000E-01 0.7411067E+00 0.1500000E+04 0.6765649E+00 0.2501616E-01
 0.3200000E-01 0.4631917E+00 0.1500000E+04 0.5819169E+00 0.1997730E-01
 0.5000000E-01 0.2964427E+00 0.1500000E+04 0.5289195E+00 0.1505127E-01
 0.8000000E-01 0.1852767E+00 0.1500000E+04 0.4279817E+00 0.1250205E-01
 0.1300000E+00 0.1140164E+00 0.1500000E+04 0.3264499E+00 0.1226350E-01
 0.1800000E+00 0.8234519E-01 0.1500000E+04 0.3025371E+00 0.1095879E-01
 0.2500000E+00 0.5928854E-01 0.1500000E+04 0.2421814E+00 0.1044204E-01
 0.4000000E+00 0.3705534E-01 0.1500000E+04 0.1179631E+00 0.7492295E-02
 0.6500000E+00 0.2280328E-01 0.1500000E+04 0.1094590E-01 0.2409857E-02
 0.3200000E-01 0.6175889E+00 0.2000000E+04 0.5924768E+00 0.2250737E-01
 0.5000000E-01 0.3952569E+00 0.2000000E+04 0.4802995E+00 0.1763365E-01
 0.8000000E-01 0.2470356E+00 0.2000000E+04 0.4147384E+00 0.1420491E-01
 0.1300000E+00 0.1520219E+00 0.2000000E+04 0.3544264E+00 0.1405879E-01
 0.1800000E+00 0.1097936E+00 0.2000000E+04 0.3020582E+00 0.1284025E-01
 0.2500000E+00 0.7905138E-01 0.2000000E+04 0.2276377E+00 0.1123268E-01
 0.4000000E+00 0.4940711E-01 0.2000000E+04 0.1194432E+00 0.8455404E-02
 0.6500000E+00 0.3040438E-01 0.2000000E+04 0.1528946E-01 0.3865210E-02
 0.5000000E-01 0.5928854E+00 0.3000000E+04 0.5168690E+00 0.1956736E-01
 0.8000000E-01 0.3705534E+00 0.3000000E+04 0.4114058E+00 0.1585982E-01
 0.1300000E+00 0.2280328E+00 0.3000000E+04 0.3291301E+00 0.1529245E-01
 0.1800000E+00 0.1646904E+00 0.3000000E+04 0.2877585E+00 0.1377944E-01
 0.2500000E+00 0.1185771E+00 0.3000000E+04 0.2069524E+00 0.1172137E-01
 0.4000000E+00 0.7411067E-01 0.3000000E+04 0.1117948E+00 0.8209658E-02
 0.6500000E+00 0.4560657E-01 0.3000000E+04 0.1430570E-01 0.2025941E-02
 0.8000000E-01 0.6175889E+00 0.5000000E+04 0.3864489E+00 0.1587456E-01
 0.1300000E+00 0.3800547E+00 0.5000000E+04 0.3295832E+00 0.1606238E-01
 0.1800000E+00 0.2744839E+00 0.5000000E+04 0.2516444E+00 0.1348437E-01
 0.2500000E+00 0.1976285E+00 0.5000000E+04 0.2205076E+00 0.1382788E-01
 0.4000000E+00 0.1235178E+00 0.5000000E+04 0.1146278E+00 0.8952685E-02
 0.6500000E+00 0.7601095E-01 0.5000000E+04 0.9252726E-02 0.2931511E-02
 0.1300000E+00 0.6080876E+00 0.8000000E+04 0.2876244E+00 0.1857302E-01
 0.1800000E+00 0.4391743E+00 0.8000000E+04 0.2779598E+00 0.1879149E-01
 0.2500000E+00 0.3162055E+00 0.8000000E+04 0.2072545E+00 0.1604228E-01
 0.4000000E+00 0.1976285E+00 0.8000000E+04 0.9568879E-01 0.1072262E-01
 0.6500000E+00 0.1216175E+00 0.8000000E+04 0.1283671E-01 0.2827105E-02
 0.1800000E+00 0.6587615E+00 0.1200000E+05 0.2441115E+00 0.2316959E-01
 0.2500000E+00 0.4743083E+00 0.1200000E+05 0.1420253E+00 0.1854888E-01
 0.4000000E+00 0.2964427E+00 0.1200000E+05 0.6155291E-01 0.1114025E-01
 0.6500000E+00 0.1824263E+00 0.1200000E+05 0.1559809E-01 0.6422652E-02
 0.2500000E+00 0.7905138E+00 0.2000000E+05 0.9983223E-01 0.1895063E-01
 0.4000000E+00 0.4940711E+00 0.2000000E+05 0.5350245E-01 0.1501396E-01
 0.6500000E+00 0.3040438E+00 0.2000000E+05 0.1190813E-01 0.7845154E-02
 0.4000000E+00 0.7411067E+00 0.3000000E+05 0.6102011E-01 0.2388980E-01
 0.1310000E-02 0.7543071E+00 0.1000000E+03 0.1392139E+01 0.5580146E-01
 0.2000000E-02 0.4940711E+00 0.1000000E+03 0.1314815E+01 0.3503153E-01
 0.1580000E-02 0.7504878E+00 0.1200000E+03 0.1356986E+01 0.4555975E-01
 0.2000000E-02 0.5928854E+00 0.1200000E+03 0.1285499E+01 0.2287411E-01
 0.3200000E-02 0.3705534E+00 0.1200000E+03 0.1158397E+01 0.1805080E-01
 0.1970000E-02 0.7523926E+00 0.1500000E+03 0.1349763E+01 0.4697363E-01
 0.2630000E-02 0.7514390E+00 0.2000000E+03 0.1238003E+01 0.4373146E-01
 0.3200000E-02 0.6175889E+00 0.2000000E+03 0.1164905E+01 0.2927215E-01
 0.1300000E+00 0.1520219E-01 0.2000000E+03 0.3452055E+00 0.1422471E-01
 0.2500000E+00 0.7905139E-02 0.2000000E+03 0.2640467E+00 0.1449706E-01
 0.4000000E+00 0.4940711E-02 0.2000000E+03 0.1352475E+00 0.8248804E-02
 0.3280000E-02 0.7531572E+00 0.2500000E+03 0.1205872E+01 0.4599592E-01
 0.3940000E-02 0.7523926E+00 0.3000000E+03 0.1143784E+01 0.4540050E-01
 0.5250000E-02 0.7528703E+00 0.4000000E+03 0.1119677E+01 0.4765617E-01
 0.6560000E-02 0.7531572E+00 0.5000000E+03 0.9816749E+00 0.4485434E-01
 0.8530000E-02 0.7529806E+00 0.6500000E+03 0.9192381E+00 0.3437326E-01
 0.1050000E-01 0.7528703E+00 0.8000000E+03 0.9090956E+00 0.5835400E-01
 0.1300000E-01 0.7601094E+00 0.1000000E+04 0.8411590E+00 0.5511034E-01
 0.8000000E-03 0.5558301E+00 0.4500000E+02 0.1463704E+01 0.3437901E-01
 0.1300000E-02 0.4560657E+00 0.6000000E+02 0.1371346E+01 0.1971256E-01
 0.1300000E-02 0.5320766E+00 0.7000000E+02 0.1416391E+01 0.2687819E-01
 0.2000000E-02 0.3458498E+00 0.7000000E+02 0.1244372E+01 0.2210592E-01
 0.3200000E-02 0.2161561E+00 0.7000000E+02 0.1064652E+01 0.1882068E-01
 0.5000000E-02 0.1383399E+00 0.7000000E+02 0.9600037E+00 0.1582938E-01
 0.8000000E-02 0.8646245E-01 0.7000000E+02 0.7930520E+00 0.1377003E-01
 0.1300000E-01 0.5320766E-01 0.7000000E+02 0.6902044E+00 0.1392962E-01
