1.00000e-02	7.32030e-03
1.12202e-02	8.22111e-03
1.25893e-02	9.23408e-03
1.41254e-02	1.03735e-02
1.58489e-02	1.16556e-02
1.77828e-02	1.30987e-02
1.99526e-02	1.47236e-02
2.23872e-02	1.65538e-02
2.51189e-02	1.86159e-02
2.81838e-02	2.09401e-02
3.16228e-02	2.35603e-02
3.54813e-02	2.65147e-02
3.98107e-02	2.98464e-02
4.46684e-02	3.36031e-02
5.01187e-02	3.78379e-02
5.62341e-02	4.26094e-02
6.30957e-02	4.79810e-02
7.07946e-02	5.40210e-02
7.94328e-02	6.08011e-02
8.91251e-02	6.83951e-02
1.00000e-01	7.68763e-02
1.12202e-01	8.63134e-02
1.25893e-01	9.67663e-02
1.41254e-01	1.08279e-01
1.58489e-01	1.20871e-01
1.77828e-01	1.34528e-01
1.99526e-01	1.49188e-01
2.23872e-01	1.64729e-01
2.51189e-01	1.80953e-01
2.81838e-01	1.97568e-01
3.16228e-01	2.14178e-01
3.54813e-01	2.30269e-01
3.98107e-01	2.45214e-01
4.46684e-01	2.58277e-01
5.01187e-01	2.68650e-01
5.62341e-01	2.75505e-01
6.30957e-01	2.78072e-01
7.07946e-01	2.75745e-01
7.94328e-01	2.68182e-01
8.91251e-01	2.55415e-01
1.00000e+00	2.37905e-01
1.12202e+00	2.16545e-01
1.25893e+00	1.92586e-01
1.41254e+00	1.67477e-01
1.58489e+00	1.42668e-01
1.77828e+00	1.19397e-01
1.99526e+00	9.85321e-02
2.23872e+00	8.05010e-02
2.51189e+00	6.53218e-02
2.81838e+00	5.27198e-02
3.16228e+00	4.22799e-02
