1.00000e-01	2.26198e-05
1.35936e-01	2.38233e-05
1.84785e-01	2.00149e-05
2.51189e-01	8.18874e-06
3.41455e-01	2.24097e-09
4.64159e-01	5.19455e-09
6.30957e-01	1.79506e-05
8.57696e-01	2.20241e-04
1.16591e+00	7.64401e-04
1.58489e+00	1.89066e-03
2.15443e+00	3.84303e-03
2.92864e+00	6.79739e-03
3.98107e+00	1.08159e-02
5.41170e+00	1.60172e-02
7.35642e+00	2.25800e-02
1.00000e+01	3.05964e-02
1.35936e+01	4.00260e-02
1.84785e+01	5.07360e-02
2.51189e+01	6.25640e-02
3.41455e+01	7.53715e-02
4.64159e+01	8.90880e-02
6.30957e+01	1.03742e-01
8.57696e+01	1.19484e-01
1.16591e+02	1.36592e-01
1.58489e+02	1.55482e-01
2.15443e+02	1.76700e-01
2.92864e+02	2.00921e-01
3.98107e+02	2.28937e-01
5.41170e+02	2.61645e-01
7.35642e+02	3.00042e-01
1.00000e+03	3.45217e-01
