1.00000e-02	2.52835e-05
1.17490e-02	3.49008e-05
1.38038e-02	4.81762e-05
1.62181e-02	6.65010e-05
1.90546e-02	9.17958e-05
2.23872e-02	1.26711e-04
2.63027e-02	1.74906e-04
3.09030e-02	2.41429e-04
3.63078e-02	3.33250e-04
4.26580e-02	4.59984e-04
5.01187e-02	6.34899e-04
5.88844e-02	8.76299e-04
6.91831e-02	1.20943e-03
8.12831e-02	1.66909e-03
9.54993e-02	2.30326e-03
1.12202e-01	3.17798e-03
1.31826e-01	4.38417e-03
1.54882e-01	6.04607e-03
1.81970e-01	8.33176e-03
2.13796e-01	1.14666e-02
2.51189e-01	1.57500e-02
2.95121e-01	2.15757e-02
3.46737e-01	2.94547e-02
4.07380e-01	4.00398e-02
4.78630e-01	5.41486e-02
5.62341e-01	7.27806e-02
6.60693e-01	9.71178e-02
7.76247e-01	1.28499e-01
9.12011e-01	1.68340e-01
1.07152e+00	2.17979e-01
1.25893e+00	2.78375e-01
1.47911e+00	3.49617e-01
1.73780e+00	4.30177e-01
2.04174e+00	5.16071e-01
2.39883e+00	6.00474e-01
2.81838e+00	6.74740e-01
3.31131e+00	7.31480e-01
3.89045e+00	7.68506e-01
4.57088e+00	7.90219e-01
5.37032e+00	8.04099e-01
6.30957e+00	8.15584e-01
7.41310e+00	8.26689e-01
8.70964e+00	8.37767e-01
1.02329e+01	8.48846e-01
1.20226e+01	8.59924e-01
1.41254e+01	8.71002e-01
1.65959e+01	8.82080e-01
1.94984e+01	8.93158e-01
2.29087e+01	9.04237e-01
2.69153e+01	9.15315e-01
3.16228e+01	9.26393e-01
