0 4 2.30e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00, r integrated from 0 to 30.000000 

nf=5	N_CHEB=16	N_DATA=348.

    4.083e+04 (119.043), in 1.0e+00 sec
1 4 2.40e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00,     6.112e+04 (178.203), in 2.5e-01 sec
2 4 2.26e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00,     3.393e+04 (98.931), in 2.5e-01 sec
3 4 2.14e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00,     1.729e+04 (50.415), in 2.5e-01 sec
4 4 1.80e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00,     1.415e+03 (4.125), in 2.5e-01 sec
5 4 9.15e+00, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00,     1.822e+05 (531.175), in 2.5e-01 sec
6 4 1.80e+01, 3.41e-01, 3.00e+00, 1.26e+00, 2.00e+00,     6.699e+03 (19.532), in 2.5e-01 sec
7 4 1.80e+01, 5.04e-01, 3.00e+00, 1.26e+00, 2.00e+00,     5.249e+04 (153.036), in 2.5e-01 sec
8 4 1.80e+01, 3.41e-01, 3.01e+00, 1.26e+00, 2.00e+00,     6.606e+03 (19.261), in 2.5e-01 sec
9 4 1.80e+01, 3.41e-01, 3.04e+00, 1.26e+00, 2.00e+00,     6.334e+03 (18.465), in 2.5e-01 sec
10 4 1.80e+01, 3.41e-01, 3.13e+00, 1.26e+00, 2.00e+00,     5.569e+03 (16.236), in 2.5e-01 sec
11 4 1.80e+01, 3.41e-01, 3.41e+00, 1.26e+00, 2.00e+00,     3.741e+03 (10.906), in 2.5e-01 sec
12 4 1.80e+01, 3.41e-01, 4.33e+00, 1.26e+00, 2.00e+00,     2.077e+03 (6.056), in 2.5e-01 sec
13 4 1.80e+01, 3.41e-01, 7.68e+00, 1.26e+00, 2.00e+00,     2.386e+04 (69.575), in 2.5e-01 sec
14 4 1.34e+01, 3.59e-01, 3.86e+00, 1.26e+00, 2.00e+00,     5.502e+04 (160.400), in 2.5e-01 sec
15 4 2.04e+01, 3.07e-01, 3.20e+00, 1.26e+00, 2.00e+00,     7.931e+03 (23.122), in 2.5e-01 sec
16 4 1.57e+01, 3.41e-01, 3.63e+00, 1.26e+00, 2.00e+00,     1.902e+04 (55.463), in 2.5e-01 sec
17 4 1.92e+01, 3.15e-01, 3.31e+00, 1.26e+00, 2.00e+00,     1.857e+03 (5.415), in 2.5e-01 sec
18 4 1.88e+01, 2.90e-01, 4.09e+00, 1.26e+00, 2.00e+00,     6.006e+03 (17.509), in 2.5e-01 sec
19 4 1.86e+01, 3.03e-01, 3.80e+00, 1.26e+00, 2.00e+00,     2.198e+03 (6.407), in 2.5e-01 sec
20 4 1.82e+01, 3.28e-01, 3.26e+00, 1.26e+00, 2.00e+00,     2.501e+03 (7.291), in 2.5e-01 sec
21 4 1.85e+01, 3.09e-01, 3.66e+00, 1.26e+00, 2.00e+00,     1.274e+03 (3.713), in 2.5e-01 sec
22 4 1.91e+01, 2.69e-01, 2.44e+00, 1.26e+00, 2.00e+00,     1.093e+03 (3.185), in 2.5e-01 sec
23 4 1.97e+01, 2.36e-01, 1.69e+00, 1.26e+00, 2.00e+00,     2.810e+03 (8.191), in 2.5e-01 sec
24 4 1.79e+01, 2.64e-01, 2.73e+00, 1.26e+00, 2.00e+00,     1.999e+03 (5.828), in 2.5e-01 sec
25 4 1.89e+01, 3.02e-01, 3.16e+00, 1.26e+00, 2.00e+00,     9.642e+02 (2.811), in 2.5e-01 sec
26 4 1.97e+01, 2.97e-01, 3.13e+00, 1.26e+00, 2.00e+00,     3.603e+03 (10.505), in 2.5e-01 sec
27 4 1.84e+01, 2.92e-01, 3.03e+00, 1.26e+00, 2.00e+00,     7.684e+02 (2.240), in 2.5e-01 sec
28 4 1.91e+01, 2.67e-01, 2.17e+00, 1.26e+00, 2.00e+00,     1.203e+03 (3.507), in 2.5e-01 sec
29 4 1.90e+01, 2.77e-01, 2.51e+00, 1.26e+00, 2.00e+00,     8.648e+02 (2.521), in 2.5e-01 sec
30 4 1.84e+01, 3.12e-01, 3.38e+00, 1.26e+00, 2.00e+00,     9.311e+02 (2.714), in 2.5e-01 sec
31 4 1.83e+01, 2.85e-01, 2.78e+00, 1.26e+00, 2.00e+00,     1.273e+03 (3.711), in 2.5e-01 sec
32 4 1.87e+01, 2.98e-01, 3.06e+00, 1.26e+00, 2.00e+00,     7.574e+02 (2.208), in 2.5e-01 sec
33 4 1.90e+01, 2.67e-01, 2.38e+00, 1.26e+00, 2.00e+00,     1.134e+03 (3.306), in 2.5e-01 sec
34 4 1.85e+01, 3.00e-01, 3.12e+00, 1.26e+00, 2.00e+00,     7.618e+02 (2.221), in 2.6e-01 sec
35 4 1.82e+01, 3.16e-01, 3.69e+00, 1.26e+00, 2.00e+00,     9.923e+02 (2.893), in 2.6e-01 sec
36 4 1.88e+01, 2.87e-01, 2.78e+00, 1.26e+00, 2.00e+00,     7.501e+02 (2.187), in 2.6e-01 sec
37 4 1.89e+01, 2.98e-01, 2.94e+00, 1.26e+00, 2.00e+00,     7.822e+02 (2.280), in 2.5e-01 sec
38 4 1.85e+01, 2.93e-01, 3.01e+00, 1.26e+00, 2.00e+00,     7.349e+02 (2.143), in 2.5e-01 sec
39 4 1.88e+01, 2.85e-01, 2.79e+00, 1.26e+00, 2.00e+00,     7.605e+02 (2.217), in 2.5e-01 sec
40 4 1.87e+01, 2.89e-01, 2.87e+00, 1.26e+00, 2.00e+00,     7.324e+02 (2.135), in 2.5e-01 sec
41 4 1.86e+01, 2.82e-01, 2.72e+00, 1.26e+00, 2.00e+00,     8.617e+02 (2.512), in 2.5e-01 sec
42 4 1.87e+01, 2.94e-01, 2.97e+00, 1.26e+00, 2.00e+00,     7.250e+02 (2.114), in 2.5e-01 sec
43 4 1.86e+01, 2.97e-01, 3.12e+00, 1.26e+00, 2.00e+00,     7.336e+02 (2.139), in 2.5e-01 sec
44 4 1.88e+01, 2.93e-01, 2.96e+00, 1.26e+00, 2.00e+00,     7.551e+02 (2.202), in 2.5e-01 sec
45 4 1.86e+01, 2.93e-01, 3.00e+00, 1.26e+00, 2.00e+00,     7.243e+02 (2.112), in 2.5e-01 sec
46 4 1.88e+01, 2.87e-01, 2.78e+00, 1.26e+00, 2.00e+00,     7.435e+02 (2.168), in 2.5e-01 sec
47 4 1.86e+01, 2.95e-01, 3.03e+00, 1.26e+00, 2.00e+00,     7.248e+02 (2.113), in 2.5e-01 sec
48 4 1.85e+01, 2.99e-01, 3.14e+00, 1.26e+00, 2.00e+00,     7.407e+02 (2.160), in 2.5e-01 sec
49 4 1.87e+01, 2.91e-01, 2.93e+00, 1.26e+00, 2.00e+00,     7.246e+02 (2.113), in 2.5e-01 sec
