1.00000e-06	5.02596e+00
1.20226e-06	4.81026e+00
1.44544e-06	4.60324e+00
1.73780e-06	4.40452e+00
2.08930e-06	4.21372e+00
2.51189e-06	4.03049e+00
3.01995e-06	3.85450e+00
3.63078e-06	3.68542e+00
4.36516e-06	3.52296e+00
5.24807e-06	3.36682e+00
6.30957e-06	3.21673e+00
7.58578e-06	3.07243e+00
9.12011e-06	2.93367e+00
1.09648e-05	2.80022e+00
1.31826e-05	2.67186e+00
1.58489e-05	2.54837e+00
1.90546e-05	2.42957e+00
2.29087e-05	2.31527e+00
2.75423e-05	2.20529e+00
3.31131e-05	2.09949e+00
3.98107e-05	1.99771e+00
4.78630e-05	1.89982e+00
5.75440e-05	1.80569e+00
6.91831e-05	1.71521e+00
8.31764e-05	1.62828e+00
1.00000e-04	1.54480e+00
1.20226e-04	1.46471e+00
1.44544e-04	1.38791e+00
1.73780e-04	1.31436e+00
2.08930e-04	1.24399e+00
2.51189e-04	1.17675e+00
3.01995e-04	1.11259e+00
3.63078e-04	1.05145e+00
4.36516e-04	9.93289e-01
5.24807e-04	9.38045e-01
6.30957e-04	8.85654e-01
7.58578e-04	8.36049e-01
9.12011e-04	7.89150e-01
1.09648e-03	7.44871e-01
1.31826e-03	7.03116e-01
1.58489e-03	6.63784e-01
1.90546e-03	6.26764e-01
2.29087e-03	5.91946e-01
2.75423e-03	5.59213e-01
3.31131e-03	5.28449e-01
3.98107e-03	4.99540e-01
4.78630e-03	4.72371e-01
5.75440e-03	4.46835e-01
6.91831e-03	4.22826e-01
8.31764e-03	4.00244e-01
1.00000e-02	3.78997e-01
