0 4 2.24e+01, 1.00e+00, 1.00e-01, 3.80e-01, 2.00e+00, 1.26e+00, 2.00e+00, r integrated from 0 to 30.000000 

nf=5	N_CHEB=16	N_DATA=277.

    3.063e+03 (11.345), in 3.1e+00 sec
1 4 2.34e+01, 1.00e+00, 1.00e-01, 3.80e-01, 2.00e+00, 1.26e+00, 2.00e+00,     2.664e+03 (9.866), in 2.7e+00 sec
48 4 2.23e+01, 1.33e+00, 7.35e-02, 3.56e-01, 1.73e+00, 1.26e+00, 2.00e+00,     3.752e+02 (1.390), in 2.4e+00 sec
49 4 2.28e+01, 1.33e+00, 7.83e-02, 3.11e-01, 1.65e+00, 1.26e+00, 2.00e+00,     3.807e+02 (1.410), in 2.4e+00 sec
50 4 2.02e+01, 1.31e+00, 8.68e-02, 2.59e-01, 1.67e+00, 1.26e+00, 2.00e+00,     6.324e+02 (2.342), in 2.4e+00 sec
51 4 2.24e+01, 1.34e+00, 6.57e-02, 4.29e-01, 1.81e+00, 1.26e+00, 2.00e+00,     4.154e+02 (1.538), in 2.5e+00 sec
52 4 2.33e+01, 1.26e+00, 8.24e-02, 3.18e-01, 1.75e+00, 1.26e+00, 2.00e+00,     4.130e+02 (1.530), in 2.5e+00 sec
53 4 2.21e+01, 1.30e+00, 8.11e-02, 3.92e-01, 1.74e+00, 1.26e+00, 2.00e+00,     5.181e+02 (1.919), in 2.6e+00 sec
54 4 2.22e+01, 1.32e+00, 7.28e-02, 3.51e-01, 1.77e+00, 1.26e+00, 2.00e+00,     4.079e+02 (1.511), in 2.6e+00 sec
55 4 2.46e+01, 1.37e+00, 5.76e-02, 3.95e-01, 1.82e+00, 1.26e+00, 2.00e+00,     4.985e+02 (1.846), in 2.6e+00 sec
56 4 2.15e+01, 1.29e+00, 8.01e-02, 3.53e-01, 1.75e+00, 1.26e+00, 2.00e+00,     4.028e+02 (1.492), in 2.5e+00 sec
57 4 2.30e+01, 1.27e+00, 8.78e-02, 2.78e-01, 1.62e+00, 1.26e+00, 2.00e+00,     3.985e+02 (1.476), in 2.5e+00 sec
58 4 2.27e+01, 1.24e+00, 9.48e-02, 2.30e-01, 1.61e+00, 1.26e+00, 2.00e+00,     4.038e+02 (1.496), in 2.5e+00 sec
59 4 2.16e+01, 1.32e+00, 8.31e-02, 2.88e-01, 1.61e+00, 1.26e+00, 2.00e+00,     4.735e+02 (1.754), in 2.6e+00 sec
60 4 2.29e+01, 1.27e+00, 8.26e-02, 3.11e-01, 1.71e+00, 1.26e+00, 2.00e+00,     3.785e+02 (1.402), in 2.6e+00 sec
61 4 2.29e+01, 1.25e+00, 9.66e-02, 2.44e-01, 1.57e+00, 1.26e+00, 2.00e+00,     3.936e+02 (1.458), in 2.5e+00 sec
62 4 2.25e+01, 1.32e+00, 7.53e-02, 3.75e-01, 1.71e+00, 1.26e+00, 2.00e+00,     3.838e+02 (1.422), in 2.6e+00 sec
63 4 2.41e+01, 1.28e+00, 8.81e-02, 2.56e-01, 1.57e+00, 1.26e+00, 2.00e+00,     4.273e+02 (1.583), in 2.5e+00 sec
64 4 2.22e+01, 1.29e+00, 8.21e-02, 3.27e-01, 1.70e+00, 1.26e+00, 2.00e+00,     3.738e+02 (1.384), in 2.5e+00 sec
65 4 2.24e+01, 1.32e+00, 7.82e-02, 3.49e-01, 1.72e+00, 1.26e+00, 2.00e+00,     4.097e+02 (1.517), in 2.6e+00 sec
66 4 2.28e+01, 1.28e+00, 8.54e-02, 2.95e-01, 1.65e+00, 1.26e+00, 2.00e+00,     3.742e+02 (1.386), in 2.5e+00 sec
67 4 2.24e+01, 1.35e+00, 6.48e-02, 4.13e-01, 1.80e+00, 1.26e+00, 2.00e+00,     4.035e+02 (1.494), in 2.5e+00 sec
68 4 2.28e+01, 1.27e+00, 8.87e-02, 2.82e-01, 1.63e+00, 1.26e+00, 2.00e+00,     3.738e+02 (1.384), in 2.6e+00 sec
69 4 2.28e+01, 1.26e+00, 9.15e-02, 2.42e-01, 1.62e+00, 1.26e+00, 2.00e+00,     3.932e+02 (1.456), in 2.5e+00 sec
70 4 2.26e+01, 1.31e+00, 7.93e-02, 3.39e-01, 1.69e+00, 1.26e+00, 2.00e+00,     3.701e+02 (1.371), in 2.6e+00 sec
71 4 2.25e+01, 1.24e+00, 8.90e-02, 3.10e-01, 1.70e+00, 1.26e+00, 2.00e+00,     3.870e+02 (1.433), in 2.6e+00 sec
72 4 2.27e+01, 1.31e+00, 8.09e-02, 3.11e-01, 1.66e+00, 1.26e+00, 2.00e+00,     3.709e+02 (1.374), in 2.6e+00 sec
73 4 2.24e+01, 1.31e+00, 8.40e-02, 3.11e-01, 1.62e+00, 1.26e+00, 2.00e+00,     3.901e+02 (1.445), in 2.6e+00 sec
74 4 2.27e+01, 1.28e+00, 8.29e-02, 3.11e-01, 1.69e+00, 1.26e+00, 2.00e+00,     3.696e+02 (1.369), in 2.5e+00 sec
75 4 2.24e+01, 1.31e+00, 8.02e-02, 3.33e-01, 1.70e+00, 1.26e+00, 2.00e+00,     3.761e+02 (1.393), in 2.6e+00 sec
76 4 2.27e+01, 1.29e+00, 8.41e-02, 3.04e-01, 1.66e+00, 1.26e+00, 2.00e+00,     3.695e+02 (1.369), in 2.5e+00 sec
77 4 2.33e+01, 1.29e+00, 8.43e-02, 2.92e-01, 1.63e+00, 1.26e+00, 2.00e+00,     3.789e+02 (1.403), in 2.6e+00 sec
78 4 2.25e+01, 1.29e+00, 8.27e-02, 3.18e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.691e+02 (1.367), in 2.6e+00 sec
79 4 2.25e+01, 1.32e+00, 7.53e-02, 3.53e-01, 1.73e+00, 1.26e+00, 2.00e+00,     3.742e+02 (1.386), in 2.5e+00 sec
80 4 2.27e+01, 1.28e+00, 8.53e-02, 2.99e-01, 1.65e+00, 1.26e+00, 2.00e+00,     3.695e+02 (1.369), in 2.5e+00 sec
81 4 2.26e+01, 1.27e+00, 8.48e-02, 3.17e-01, 1.69e+00, 1.26e+00, 2.00e+00,     3.703e+02 (1.372), in 2.6e+00 sec
82 4 2.26e+01, 1.28e+00, 8.38e-02, 3.16e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.686e+02 (1.365), in 2.6e+00 sec
83 4 2.27e+01, 1.26e+00, 8.82e-02, 2.81e-01, 1.66e+00, 1.26e+00, 2.00e+00,     3.731e+02 (1.382), in 2.5e+00 sec
84 4 2.26e+01, 1.30e+00, 8.16e-02, 3.24e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.686e+02 (1.365), in 2.5e+00 sec
85 4 2.25e+01, 1.29e+00, 8.41e-02, 3.14e-01, 1.65e+00, 1.26e+00, 2.00e+00,     3.712e+02 (1.375), in 2.6e+00 sec
86 4 2.27e+01, 1.29e+00, 8.32e-02, 3.11e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.683e+02 (1.364), in 2.5e+00 sec
87 4 2.25e+01, 1.29e+00, 8.08e-02, 3.31e-01, 1.70e+00, 1.26e+00, 2.00e+00,     3.715e+02 (1.376), in 2.5e+00 sec
88 4 2.27e+01, 1.29e+00, 8.42e-02, 3.07e-01, 1.66e+00, 1.26e+00, 2.00e+00,     3.683e+02 (1.364), in 2.5e+00 sec
89 4 2.25e+01, 1.29e+00, 8.21e-02, 3.26e-01, 1.70e+00, 1.26e+00, 2.00e+00,     3.697e+02 (1.369), in 2.6e+00 sec
90 4 2.27e+01, 1.29e+00, 8.36e-02, 3.10e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.684e+02 (1.364), in 2.5e+00 sec
91 4 2.28e+01, 1.28e+00, 8.39e-02, 3.09e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.689e+02 (1.366), in 2.6e+00 sec
92 4 2.27e+01, 1.28e+00, 8.36e-02, 3.11e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.682e+02 (1.364), in 2.5e+00 sec
93 4 2.28e+01, 1.29e+00, 8.26e-02, 3.10e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.687e+02 (1.365), in 2.5e+00 sec
94 4 2.26e+01, 1.28e+00, 8.35e-02, 3.14e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.681e+02 (1.363), in 2.5e+00 sec
95 4 2.27e+01, 1.28e+00, 8.57e-02, 2.97e-01, 1.66e+00, 1.26e+00, 2.00e+00,     3.694e+02 (1.368), in 2.6e+00 sec
96 4 2.27e+01, 1.29e+00, 8.26e-02, 3.17e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.681e+02 (1.363), in 2.5e+00 sec
97 4 2.27e+01, 1.29e+00, 8.33e-02, 3.15e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.681e+02 (1.364), in 2.5e+00 sec
98 4 2.27e+01, 1.29e+00, 8.23e-02, 3.21e-01, 1.69e+00, 1.26e+00, 2.00e+00,     3.692e+02 (1.367), in 2.5e+00 sec
99 4 2.27e+01, 1.29e+00, 8.37e-02, 3.10e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.681e+02 (1.363), in 2.6e+00 sec
100 4 2.27e+01, 1.29e+00, 8.35e-02, 3.16e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.681e+02 (1.363), in 2.5e+00 sec
101 4 2.26e+01, 1.29e+00, 8.30e-02, 3.18e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.682e+02 (1.364), in 2.5e+00 sec
102 4 2.27e+01, 1.29e+00, 8.34e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.680e+02 (1.363), in 2.5e+00 sec
103 4 2.26e+01, 1.29e+00, 8.34e-02, 3.14e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.682e+02 (1.364), in 2.5e+00 sec
104 4 2.27e+01, 1.29e+00, 8.33e-02, 3.14e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.680e+02 (1.363), in 2.5e+00 sec
105 4 2.27e+01, 1.29e+00, 8.31e-02, 3.14e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.683e+02 (1.364), in 2.5e+00 sec
106 4 2.27e+01, 1.29e+00, 8.34e-02, 3.14e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.680e+02 (1.363), in 2.6e+00 sec
107 4 2.27e+01, 1.29e+00, 8.31e-02, 3.12e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.681e+02 (1.364), in 4.1e+00 sec
108 4 2.27e+01, 1.29e+00, 8.34e-02, 3.15e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.680e+02 (1.363), in 4.1e+00 sec
109 4 2.27e+01, 1.29e+00, 8.35e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.680e+02 (1.363), in 4.1e+00 sec
110 4 2.37e+01, 1.29e+00, 8.35e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00, r integrated from 0 to 30.000000 

nf=5	N_CHEB=32	N_DATA=277.

    4.807e+02 (1.780), in 8.5e+00 sec
111 4 2.23e+01, 1.29e+00, 8.35e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.961e+02 (1.467), in 6.1e+00 sec
112 4 2.28e+01, 1.29e+00, 8.35e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.944e+02 (1.461), in 4.7e+00 sec
113 4 2.28e+01, 1.39e+00, 8.35e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     2.227e+03 (8.249), in 4.7e+00 sec
114 4 2.28e+01, 1.25e+00, 8.35e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     5.120e+02 (1.896), in 4.7e+00 sec
115 4 2.28e+01, 1.30e+00, 8.35e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     4.820e+02 (1.785), in 4.7e+00 sec
116 4 2.28e+01, 1.30e+00, 1.33e-01, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     2.549e+04 (94.398), in 4.7e+00 sec
117 4 2.28e+01, 1.30e+00, 6.35e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     2.090e+03 (7.742), in 4.7e+00 sec
118 4 2.28e+01, 1.30e+00, 9.15e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     1.389e+03 (5.145), in 4.7e+00 sec
119 4 2.28e+01, 1.30e+00, 9.15e-02, 3.23e-01, 1.67e+00, 1.26e+00, 2.00e+00,     1.444e+03 (5.349), in 4.7e+00 sec
120 4 2.28e+01, 1.30e+00, 9.15e-02, 3.09e-01, 1.67e+00, 1.26e+00, 2.00e+00,     1.368e+03 (5.066), in 4.7e+00 sec
121 4 2.28e+01, 1.30e+00, 9.15e-02, 3.15e-01, 1.67e+00, 1.26e+00, 2.00e+00,     1.398e+03 (5.177), in 4.8e+00 sec
122 4 2.28e+01, 1.30e+00, 9.15e-02, 3.15e-01, 1.78e+00, 1.26e+00, 2.00e+00,     2.293e+03 (8.492), in 4.7e+00 sec
123 4 2.28e+01, 1.30e+00, 9.15e-02, 3.15e-01, 1.63e+00, 1.26e+00, 2.00e+00,     1.118e+03 (4.140), in 4.7e+00 sec
124 4 2.28e+01, 1.30e+00, 9.15e-02, 3.15e-01, 1.69e+00, 1.26e+00, 2.00e+00,     1.523e+03 (5.640), in 4.7e+00 sec
125 4 2.28e+01, 1.29e+00, 8.19e-02, 3.12e-01, 1.66e+00, 1.26e+00, 2.00e+00,     3.869e+02 (1.433), in 4.7e+00 sec
126 4 2.28e+01, 1.28e+00, 7.80e-02, 3.11e-01, 1.67e+00, 1.26e+00, 2.00e+00,     5.445e+02 (2.016), in 4.7e+00 sec
127 4 2.27e+01, 1.28e+00, 7.26e-02, 3.12e-01, 1.66e+00, 1.26e+00, 2.00e+00,     1.260e+03 (4.667), in 4.7e+00 sec
128 4 2.27e+01, 1.28e+00, 7.73e-02, 3.12e-01, 1.67e+00, 1.26e+00, 2.00e+00,     6.010e+02 (2.226), in 4.7e+00 sec
129 4 2.28e+01, 1.30e+00, 8.67e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     6.343e+02 (2.349), in 4.7e+00 sec
130 4 2.28e+01, 1.29e+00, 7.97e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     4.347e+02 (1.610), in 4.7e+00 sec
131 4 2.28e+01, 1.30e+00, 8.67e-02, 3.15e-01, 1.67e+00, 1.26e+00, 2.00e+00,     6.386e+02 (2.365), in 4.7e+00 sec
132 4 2.28e+01, 1.29e+00, 8.02e-02, 3.12e-01, 1.67e+00, 1.26e+00, 2.00e+00,     4.141e+02 (1.534), in 4.7e+00 sec
133 4 2.27e+01, 1.27e+00, 8.00e-02, 3.12e-01, 1.66e+00, 1.26e+00, 2.00e+00,     5.539e+02 (2.052), in 4.7e+00 sec
134 4 2.28e+01, 1.29e+00, 8.26e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.994e+02 (1.479), in 4.7e+00 sec
135 4 2.28e+01, 1.29e+00, 8.49e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     4.569e+02 (1.692), in 4.7e+00 sec
136 4 2.28e+01, 1.29e+00, 8.10e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.930e+02 (1.456), in 4.7e+00 sec
137 4 2.28e+01, 1.29e+00, 8.47e-02, 3.14e-01, 1.67e+00, 1.26e+00, 2.00e+00,     4.458e+02 (1.651), in 4.7e+00 sec
138 4 2.28e+01, 1.29e+00, 8.13e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.872e+02 (1.434), in 4.7e+00 sec
139 4 2.27e+01, 1.28e+00, 8.18e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     4.019e+02 (1.489), in 4.7e+00 sec
140 4 2.28e+01, 1.29e+00, 8.24e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.861e+02 (1.430), in 4.7e+00 sec
141 4 2.27e+01, 1.29e+00, 8.06e-02, 3.12e-01, 1.66e+00, 1.26e+00, 2.00e+00,     4.096e+02 (1.517), in 4.7e+00 sec
142 4 2.28e+01, 1.29e+00, 8.27e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.838e+02 (1.421), in 4.7e+00 sec
143 4 2.28e+01, 1.29e+00, 8.37e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     4.009e+02 (1.485), in 4.7e+00 sec
144 4 2.28e+01, 1.29e+00, 8.17e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.842e+02 (1.423), in 4.7e+00 sec
145 4 2.28e+01, 1.29e+00, 8.35e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.955e+02 (1.465), in 4.7e+00 sec
146 4 2.28e+01, 1.29e+00, 8.19e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.829e+02 (1.418), in 4.7e+00 sec
147 4 2.27e+01, 1.29e+00, 8.30e-02, 3.14e-01, 1.68e+00, 1.26e+00, 2.00e+00,     3.914e+02 (1.450), in 4.7e+00 sec
148 4 2.28e+01, 1.29e+00, 8.21e-02, 3.13e-01, 1.66e+00, 1.26e+00, 2.00e+00,     3.832e+02 (1.419), in 4.7e+00 sec
149 4 2.27e+01, 1.28e+00, 8.23e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.842e+02 (1.423), in 4.7e+00 sec
150 4 2.27e+01, 1.29e+00, 8.33e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.868e+02 (1.433), in 4.7e+00 sec
151 4 2.28e+01, 1.29e+00, 8.21e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.825e+02 (1.417), in 4.7e+00 sec
152 4 2.28e+01, 1.29e+00, 8.26e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.876e+02 (1.436), in 4.7e+00 sec
153 4 2.27e+01, 1.29e+00, 8.24e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.825e+02 (1.417), in 4.7e+00 sec
154 4 2.27e+01, 1.29e+00, 8.21e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.862e+02 (1.430), in 4.7e+00 sec
155 4 2.28e+01, 1.29e+00, 8.26e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.825e+02 (1.417), in 4.7e+00 sec
156 4 2.27e+01, 1.29e+00, 8.28e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.829e+02 (1.418), in 4.7e+00 sec
157 4 2.27e+01, 1.29e+00, 8.26e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.825e+02 (1.417), in 4.7e+00 sec
158 4 2.27e+01, 1.29e+00, 8.34e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.868e+02 (1.433), in 4.7e+00 sec
159 4 2.28e+01, 1.29e+00, 8.23e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.822e+02 (1.416), in 4.7e+00 sec
160 4 2.27e+01, 1.29e+00, 8.32e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.864e+02 (1.431), in 4.7e+00 sec
161 4 2.27e+01, 1.29e+00, 8.24e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.822e+02 (1.416), in 4.7e+00 sec
162 4 2.27e+01, 1.29e+00, 8.27e-02, 3.13e-01, 1.67e+00, 1.26e+00, 2.00e+00,     3.830e+02 (1.418), in 4.7e+00 sec
