1.00000e-02	1.38035e-02
1.12202e-02	1.54987e-02
1.25893e-02	1.74041e-02
1.41254e-02	1.95462e-02
1.58489e-02	2.19550e-02
1.77828e-02	2.46646e-02
1.99526e-02	2.77132e-02
2.23872e-02	3.11446e-02
2.51189e-02	3.50077e-02
2.81838e-02	3.93583e-02
3.16228e-02	4.42593e-02
3.54813e-02	4.97816e-02
3.98107e-02	5.60050e-02
4.46684e-02	6.30193e-02
5.01187e-02	7.09246e-02
5.62341e-02	7.98324e-02
6.30957e-02	8.98661e-02
7.07946e-02	1.01161e-01
7.94328e-02	1.13862e-01
8.91251e-02	1.28127e-01
1.00000e-01	1.44120e-01
1.12202e-01	1.62008e-01
1.25893e-01	1.81958e-01
1.41254e-01	2.04127e-01
1.58489e-01	2.28649e-01
1.77828e-01	2.55625e-01
1.99526e-01	2.85099e-01
2.23872e-01	3.17039e-01
2.51189e-01	3.51300e-01
2.81838e-01	3.87594e-01
3.16228e-01	4.25447e-01
3.54813e-01	4.64156e-01
3.98107e-01	5.02749e-01
4.46684e-01	5.39955e-01
5.01187e-01	5.74198e-01
5.62341e-01	6.03624e-01
6.30957e-01	6.23695e-01
7.07946e-01	6.37538e-01
7.94328e-01	6.40259e-01
8.91251e-01	6.30324e-01
1.00000e+00	6.06935e-01
1.12202e+00	5.70292e-01
1.25893e+00	5.21748e-01
1.41254e+00	4.63786e-01
1.58489e+00	3.99809e-01
1.77828e+00	3.33741e-01
1.99526e+00	2.69511e-01
2.23872e+00	2.10525e-01
2.51189e+00	1.59227e-01
2.81838e+00	1.16880e-01
3.16228e+00	8.35812e-02
