3.10500e-07	8.26993e-02	4.50000e-02
7.45200e-07	7.92330e-02	4.50000e-02
1.17990e-06	7.74698e-02	4.50000e-02
1.61460e-06	7.62852e-02	4.50000e-02
2.04930e-06	7.53941e-02	4.50000e-02
3.31000e-05	3.04115e-01	3.50000e-01
7.94400e-05	2.80798e-01	3.50000e-01
1.25780e-04	2.68792e-01	3.50000e-01
1.72120e-04	2.60682e-01	3.50000e-01
2.18460e-04	2.54563e-01	3.50000e-01
4.48500e-07	1.10976e-01	6.50000e-02
1.07640e-06	1.05995e-01	6.50000e-02
1.70430e-06	1.03457e-01	6.50000e-02
2.33220e-06	1.01749e-01	6.50000e-02
2.96010e-06	1.00464e-01	6.50000e-02
6.50000e-05	2.86088e-01	3.50000e-01
1.56000e-04	2.63218e-01	3.50000e-01
2.47000e-04	2.51425e-01	3.50000e-01
3.38000e-04	2.43453e-01	3.50000e-01
4.29000e-04	2.37432e-01	3.50000e-01
5.10000e-07	1.10232e-01	6.50000e-02
1.22400e-06	1.05281e-01	6.50000e-02
1.93800e-06	1.02755e-01	6.50000e-02
2.65200e-06	1.01055e-01	6.50000e-02
3.36600e-06	9.97750e-02	6.50000e-02
1.10000e-04	2.72278e-01	3.50000e-01
2.64000e-04	2.49728e-01	3.50000e-01
4.18000e-04	2.38086e-01	3.50000e-01
5.72000e-04	2.30210e-01	3.50000e-01
7.26000e-04	2.24258e-01	3.50000e-01
5.85000e-07	1.36832e-01	8.50000e-02
1.40400e-06	1.30342e-01	8.50000e-02
2.22300e-06	1.27030e-01	8.50000e-02
3.04200e-06	1.24801e-01	8.50000e-02
3.86100e-06	1.23122e-01	8.50000e-02
2.50000e-04	2.51117e-01	3.50000e-01
6.00000e-04	2.29014e-01	3.50000e-01
9.50000e-04	2.17581e-01	3.50000e-01
1.30000e-03	2.09835e-01	3.50000e-01
1.65000e-03	2.03973e-01	3.50000e-01
6.70000e-07	1.35809e-01	8.50000e-02
1.60800e-06	1.29358e-01	8.50000e-02
2.54600e-06	1.26063e-01	8.50000e-02
3.48400e-06	1.23844e-01	8.50000e-02
4.42200e-06	1.22172e-01	8.50000e-02
1.25500e-03	2.10703e-01	3.50000e-01
3.01200e-03	1.89237e-01	3.50000e-01
4.76900e-03	1.77994e-01	3.50000e-01
6.52600e-03	1.70314e-01	3.50000e-01
8.28300e-03	1.64482e-01	3.50000e-01
7.80000e-07	1.34671e-01	8.50000e-02
1.87200e-06	1.28262e-01	8.50000e-02
2.96400e-06	1.24985e-01	8.50000e-02
4.05600e-06	1.22777e-01	8.50000e-02
5.14800e-06	1.21112e-01	8.50000e-02
4.41500e-06	3.96719e-01	4.00000e-01
1.05960e-05	3.68300e-01	4.00000e-01
1.67770e-05	3.53779e-01	4.00000e-01
2.29580e-05	3.44009e-01	4.00000e-01
2.91390e-05	3.36655e-01	4.00000e-01
7.55000e-07	1.66609e-01	1.10000e-01
1.81200e-06	1.58242e-01	1.10000e-01
2.86900e-06	1.53968e-01	1.10000e-01
3.92600e-06	1.51090e-01	1.10000e-01
4.98300e-06	1.48922e-01	1.10000e-01
5.50000e-06	3.89486e-01	4.00000e-01
1.32000e-05	3.61325e-01	4.00000e-01
2.09000e-05	3.46923e-01	4.00000e-01
2.86000e-05	3.37229e-01	4.00000e-01
3.63000e-05	3.29931e-01	4.00000e-01
8.65000e-07	1.65287e-01	1.10000e-01
2.07600e-06	1.56970e-01	1.10000e-01
3.28700e-06	1.52716e-01	1.10000e-01
4.49800e-06	1.49851e-01	1.10000e-01
5.70900e-06	1.47691e-01	1.10000e-01
6.65000e-06	3.83292e-01	4.00000e-01
1.59600e-05	3.55345e-01	4.00000e-01
2.52700e-05	3.41042e-01	4.00000e-01
3.45800e-05	3.31412e-01	4.00000e-01
4.38900e-05	3.24160e-01	4.00000e-01
1.01000e-06	1.63792e-01	1.10000e-01
2.42400e-06	1.55527e-01	1.10000e-01
3.83800e-06	1.51297e-01	1.10000e-01
5.25200e-06	1.48446e-01	1.10000e-01
6.66600e-06	1.46295e-01	1.10000e-01
8.50000e-06	3.75358e-01	4.00000e-01
2.04000e-05	3.47676e-01	4.00000e-01
3.23000e-05	3.33497e-01	4.00000e-01
4.42000e-05	3.23947e-01	4.00000e-01
5.61000e-05	3.16754e-01	4.00000e-01
1.21500e-06	1.62022e-01	1.10000e-01
2.91600e-06	1.53818e-01	1.10000e-01
4.61700e-06	1.49614e-01	1.10000e-01
6.31800e-06	1.46778e-01	1.10000e-01
8.01900e-06	1.44638e-01	1.10000e-01
1.10000e-05	3.67108e-01	4.00000e-01
2.64000e-05	3.39693e-01	4.00000e-01
4.18000e-05	3.25639e-01	4.00000e-01
5.72000e-05	3.16170e-01	4.00000e-01
7.26000e-05	3.09037e-01	4.00000e-01
1.03500e-06	2.09726e-01	1.50000e-01
2.48400e-06	1.98386e-01	1.50000e-01
3.93300e-06	1.92589e-01	1.50000e-01
5.38200e-06	1.88684e-01	1.50000e-01
6.83100e-06	1.85741e-01	1.50000e-01
1.84000e-05	3.50891e-01	4.00000e-01
4.41600e-05	3.23974e-01	4.00000e-01
6.99200e-05	3.10159e-01	4.00000e-01
9.56800e-05	3.00846e-01	4.00000e-01
1.21440e-04	2.93829e-01	4.00000e-01
1.18000e-06	2.08000e-01	1.50000e-01
2.83200e-06	1.96722e-01	1.50000e-01
4.48400e-06	1.90952e-01	1.50000e-01
6.13600e-06	1.87063e-01	1.50000e-01
7.78800e-06	1.84131e-01	1.50000e-01
4.41500e-05	3.23981e-01	4.00000e-01
1.05960e-04	2.97836e-01	4.00000e-01
1.67770e-04	2.84399e-01	4.00000e-01
2.29580e-04	2.75333e-01	4.00000e-01
2.91390e-04	2.68497e-01	4.00000e-01
1.38000e-06	2.05953e-01	1.50000e-01
3.31200e-06	1.94746e-01	1.50000e-01
5.24400e-06	1.89006e-01	1.50000e-01
7.17600e-06	1.85135e-01	1.50000e-01
9.10800e-06	1.82217e-01	1.50000e-01
8.80000e-05	3.03321e-01	4.00000e-01
2.11200e-04	2.77737e-01	4.00000e-01
3.34400e-04	2.64571e-01	4.00000e-01
4.57600e-04	2.55681e-01	4.00000e-01
5.80800e-04	2.48975e-01	4.00000e-01
1.65500e-06	2.03594e-01	1.50000e-01
3.97200e-06	1.92465e-01	1.50000e-01
6.28900e-06	1.86759e-01	1.50000e-01
8.60600e-06	1.82909e-01	1.50000e-01
1.09230e-05	1.80005e-01	1.50000e-01
1.47000e-04	2.88244e-01	4.00000e-01
3.52800e-04	2.63047e-01	4.00000e-01
5.58600e-04	2.50068e-01	4.00000e-01
