0 4 2.30e+01, 2.90e-01, 3.00e+00, 1.26e+00, 2.00e+00, 5.00e-01, 5.00e-01, r integrated from 0 to 30.000000 

nf=5	N_CHEB=16	N_DATA=387.

    1.486e+04 (39.106), in 8.7e-01 sec
136 4 1.89e+01, 2.90e-01, 3.06e+00, 1.26e+00, 2.00e+00, 1.01e-02, 2.28e-01,     1.047e+03 (2.756), in 2.2e-01 sec
137 4 1.90e+01, 2.91e-01, 3.03e+00, 1.26e+00, 2.00e+00, 6.83e-03, 2.27e-01,     1.047e+03 (2.754), in 2.2e-01 sec
138 4 1.90e+01, 2.91e-01, 3.03e+00, 1.26e+00, 2.00e+00, 5.58e-03, 2.26e-01,     1.048e+03 (2.758), in 2.2e-01 sec
139 4 1.90e+01, 2.91e-01, 3.05e+00, 1.26e+00, 2.00e+00, 4.98e-03, 2.33e-01,     1.047e+03 (2.757), in 2.2e-01 sec
140 4 1.89e+01, 2.90e-01, 3.08e+00, 1.26e+00, 2.00e+00, 7.42e-03, 2.33e-01,     1.046e+03 (2.751), in 2.2e-01 sec
141 4 1.89e+01, 2.90e-01, 3.10e+00, 1.26e+00, 2.00e+00, 7.75e-03, 2.37e-01,     1.045e+03 (2.751), in 2.2e-01 sec
142 4 1.89e+01, 2.90e-01, 3.06e+00, 1.26e+00, 2.00e+00, 1.10e-02, 2.28e-01,     1.048e+03 (2.757), in 2.2e-01 sec
143 4 1.90e+01, 2.91e-01, 3.06e+00, 1.26e+00, 2.00e+00, 6.26e-03, 2.31e-01,     1.046e+03 (2.754), in 2.2e-01 sec
144 4 1.90e+01, 2.91e-01, 3.06e+00, 1.26e+00, 2.00e+00, 4.38e-03, 2.34e-01,     1.046e+03 (2.753), in 2.2e-01 sec
145 4 1.89e+01, 2.91e-01, 3.08e+00, 1.26e+00, 2.00e+00, 9.25e-03, 2.30e-01,     1.045e+03 (2.750), in 2.2e-01 sec
146 4 1.89e+01, 2.92e-01, 3.10e+00, 1.26e+00, 2.00e+00, 1.20e-02, 2.29e-01,     1.046e+03 (2.752), in 2.2e-01 sec
147 4 1.89e+01, 2.91e-01, 3.08e+00, 1.26e+00, 2.00e+00, 4.48e-03, 2.37e-01,     1.045e+03 (2.750), in 2.2e-01 sec
148 4 1.89e+01, 2.91e-01, 3.09e+00, 1.26e+00, 2.00e+00, 2.64e-03, 2.42e-01,     1.046e+03 (2.753), in 2.3e-01 sec
149 4 1.89e+01, 2.91e-01, 3.12e+00, 1.26e+00, 2.00e+00, 5.77e-03, 2.41e-01,     1.045e+03 (2.750), in 2.2e-01 sec
150 4 1.89e+01, 2.90e-01, 3.16e+00, 1.26e+00, 2.00e+00, 5.27e-03, 2.48e-01,     1.046e+03 (2.753), in 2.2e-01 sec
151 4 1.89e+01, 2.91e-01, 3.12e+00, 1.26e+00, 2.00e+00, 6.11e-03, 2.40e-01,     1.043e+03 (2.746), in 2.2e-01 sec
152 4 1.88e+01, 2.91e-01, 3.15e+00, 1.26e+00, 2.00e+00, 6.04e-03, 2.45e-01,     1.042e+03 (2.743), in 2.2e-01 sec
153 4 1.88e+01, 2.90e-01, 3.16e+00, 1.26e+00, 2.00e+00, 9.17e-03, 2.42e-01,     1.044e+03 (2.748), in 2.2e-01 sec
154 4 1.89e+01, 2.91e-01, 3.13e+00, 1.26e+00, 2.00e+00, 5.93e-03, 2.41e-01,     1.043e+03 (2.743), in 2.2e-01 sec
155 4 1.88e+01, 2.90e-01, 3.17e+00, 1.26e+00, 2.00e+00, 3.74e-03, 2.53e-01,     1.044e+03 (2.747), in 2.2e-01 sec
156 4 1.88e+01, 2.90e-01, 3.21e+00, 1.26e+00, 2.00e+00, 7.76e-03, 2.52e-01,     1.043e+03 (2.745), in 2.2e-01 sec
