1.00000e-06	2.42481e+00
1.20226e-06	2.37934e+00
1.44544e-06	2.33396e+00
1.73780e-06	2.28865e+00
2.08930e-06	2.24337e+00
2.51189e-06	2.19808e+00
3.01995e-06	2.15272e+00
3.63078e-06	2.10727e+00
4.36516e-06	2.06166e+00
5.24807e-06	2.01586e+00
6.30957e-06	1.96982e+00
7.58578e-06	1.92349e+00
9.12011e-06	1.87683e+00
1.09648e-05	1.82978e+00
1.31826e-05	1.78230e+00
1.58489e-05	1.73435e+00
1.90546e-05	1.68588e+00
2.29087e-05	1.63684e+00
2.75423e-05	1.58721e+00
3.31131e-05	1.53696e+00
3.98107e-05	1.48611e+00
4.78630e-05	1.43467e+00
5.75440e-05	1.38271e+00
6.91831e-05	1.33034e+00
8.31764e-05	1.27769e+00
1.00000e-04	1.22495e+00
1.20226e-04	1.17237e+00
1.44544e-04	1.12019e+00
1.73780e-04	1.06868e+00
2.08930e-04	1.01811e+00
2.51189e-04	9.68723e-01
3.01995e-04	9.20725e-01
3.63078e-04	8.74280e-01
4.36516e-04	8.29512e-01
5.24807e-04	7.86501e-01
6.30957e-04	7.45294e-01
7.58578e-04	7.05909e-01
9.12011e-04	6.68344e-01
1.09648e-03	6.32579e-01
1.31826e-03	5.98580e-01
1.58489e-03	5.66307e-01
1.90546e-03	5.35706e-01
2.29087e-03	5.06724e-01
2.75423e-03	4.79299e-01
3.31131e-03	4.53367e-01
3.98107e-03	4.28861e-01
4.78630e-03	4.05711e-01
5.75440e-03	3.83847e-01
6.91831e-03	3.63194e-01
8.31764e-03	3.43679e-01
1.00000e-02	3.25220e-01
