1.00000e-02	2.40558e+01
1.44544e-02	2.62135e+01
2.08930e-02	2.83103e+01
3.01995e-02	3.02518e+01
4.36516e-02	3.19172e+01
6.30957e-02	3.31584e+01
9.12011e-02	3.38035e+01
1.31826e-01	3.36674e+01
1.90546e-01	3.25758e+01
2.75423e-01	3.04026e+01
3.98107e-01	2.71342e+01
5.75440e-01	2.29456e+01
8.31764e-01	1.82516e+01
1.20226e+00	1.36934e+01
1.73780e+00	9.97314e+00
2.51189e+00	7.54467e+00
3.63078e+00	6.35611e+00
5.24807e+00	5.93742e+00
7.58578e+00	5.79947e+00
1.09648e+01	5.67921e+00
1.58489e+01	5.44685e+00
2.29087e+01	4.99271e+00
3.31131e+01	4.24773e+00
4.78630e+01	3.25920e+00
6.91831e+01	2.21779e+00
