1.00000e-07	9.38629e-01
1.31826e-07	9.61375e-01
1.73780e-07	9.84258e-01
2.29087e-07	1.00737e+00
3.01995e-07	1.03079e+00
3.98107e-07	1.05467e+00
5.24807e-07	1.07917e+00
6.91831e-07	1.10448e+00
9.12011e-07	1.13073e+00
1.20226e-06	1.15804e+00
1.58489e-06	1.18649e+00
2.08930e-06	1.21622e+00
2.75423e-06	1.24738e+00
3.63078e-06	1.28018e+00
4.78630e-06	1.31480e+00
6.30957e-06	1.35138e+00
8.31764e-06	1.39002e+00
1.09648e-05	1.43077e+00
1.44544e-05	1.47370e+00
1.90546e-05	1.51896e+00
2.51189e-05	1.56671e+00
3.31131e-05	1.61709e+00
4.36516e-05	1.67019e+00
5.75440e-05	1.72597e+00
7.58578e-05	1.78433e+00
1.00000e-04	1.84516e+00
1.31826e-04	1.90837e+00
1.73780e-04	1.97395e+00
2.29087e-04	2.04184e+00
3.01995e-04	2.11185e+00
3.98107e-04	2.18360e+00
5.24807e-04	2.25651e+00
6.91831e-04	2.32994e+00
9.12011e-04	2.40327e+00
1.20226e-03	2.47592e+00
1.58489e-03	2.54721e+00
2.08930e-03	2.61624e+00
2.75423e-03	2.68178e+00
3.63078e-03	2.74235e+00
4.78630e-03	2.79642e+00
6.30957e-03	2.84263e+00
8.31764e-03	2.87964e+00
1.09648e-02	2.90597e+00
1.44544e-02	2.91972e+00
1.90546e-02	2.91848e+00
2.51189e-02	2.89901e+00
3.31131e-02	2.85615e+00
4.36516e-02	2.78013e+00
5.75440e-02	2.65236e+00
7.58578e-02	2.44022e+00
