3.10500e-07	8.30589e-02	4.50000e-02
7.45200e-07	7.92856e-02	4.50000e-02
1.17990e-06	7.73421e-02	4.50000e-02
1.61460e-06	7.60291e-02	4.50000e-02
2.04930e-06	7.50381e-02	4.50000e-02
3.31000e-05	3.02891e-01	3.50000e-01
7.94400e-05	2.76758e-01	3.50000e-01
1.25780e-04	2.63459e-01	3.50000e-01
1.72120e-04	2.54551e-01	3.50000e-01
2.18460e-04	2.47874e-01	3.50000e-01
4.48500e-07	1.11783e-01	6.50000e-02
1.07640e-06	1.06310e-01	6.50000e-02
1.70430e-06	1.03490e-01	6.50000e-02
2.33220e-06	1.01586e-01	6.50000e-02
2.96010e-06	1.00148e-01	6.50000e-02
6.50000e-05	2.82654e-01	3.50000e-01
1.56000e-04	2.57329e-01	3.50000e-01
2.47000e-04	2.44466e-01	3.50000e-01
3.38000e-04	2.35862e-01	3.50000e-01
4.29000e-04	2.29418e-01	3.50000e-01
5.10000e-07	1.10971e-01	6.50000e-02
1.22400e-06	1.05518e-01	6.50000e-02
1.93800e-06	1.02708e-01	6.50000e-02
2.65200e-06	1.00810e-01	6.50000e-02
3.36600e-06	9.93768e-02	6.50000e-02
1.10000e-04	2.67308e-01	3.50000e-01
2.64000e-04	2.42628e-01	3.50000e-01
4.18000e-04	2.30116e-01	3.50000e-01
5.72000e-04	2.21756e-01	3.50000e-01
7.26000e-04	2.15501e-01	3.50000e-01
5.85000e-07	1.38150e-01	8.50000e-02
1.40400e-06	1.30972e-01	8.50000e-02
2.22300e-06	1.27276e-01	8.50000e-02
3.04200e-06	1.24779e-01	8.50000e-02
3.86100e-06	1.22894e-01	8.50000e-02
2.50000e-04	2.44133e-01	3.50000e-01
6.00000e-04	2.20495e-01	3.50000e-01
9.50000e-04	2.08550e-01	3.50000e-01
1.30000e-03	2.00587e-01	3.50000e-01
1.65000e-03	1.94639e-01	3.50000e-01
6.70000e-07	1.37026e-01	8.50000e-02
1.60800e-06	1.29876e-01	8.50000e-02
2.54600e-06	1.26193e-01	8.50000e-02
3.48400e-06	1.23705e-01	8.50000e-02
4.42200e-06	1.21827e-01	8.50000e-02
1.25500e-03	2.01474e-01	3.50000e-01
3.01200e-03	1.80037e-01	3.50000e-01
4.76900e-03	1.69295e-01	3.50000e-01
6.52600e-03	1.62172e-01	3.50000e-01
8.28300e-03	1.56872e-01	3.50000e-01
7.80000e-07	1.35771e-01	8.50000e-02
1.87200e-06	1.28653e-01	8.50000e-02
2.96400e-06	1.24985e-01	8.50000e-02
4.05600e-06	1.22506e-01	8.50000e-02
5.14800e-06	1.20635e-01	8.50000e-02
4.41500e-06	4.04786e-01	4.00000e-01
1.05960e-05	3.72319e-01	4.00000e-01
1.67770e-05	3.55770e-01	4.00000e-01
2.29580e-05	3.44670e-01	4.00000e-01
2.91390e-05	3.36339e-01	4.00000e-01
7.55000e-07	1.68619e-01	1.10000e-01
1.81200e-06	1.59310e-01	1.10000e-01
2.86900e-06	1.54517e-01	1.10000e-01
3.92600e-06	1.51281e-01	1.10000e-01
4.98300e-06	1.48840e-01	1.10000e-01
5.50000e-06	3.96521e-01	4.00000e-01
1.32000e-05	3.64363e-01	4.00000e-01
2.09000e-05	3.47976e-01	4.00000e-01
2.86000e-05	3.36988e-01	4.00000e-01
3.63000e-05	3.28743e-01	4.00000e-01
8.65000e-07	1.67157e-01	1.10000e-01
2.07600e-06	1.57885e-01	1.10000e-01
3.28700e-06	1.53111e-01	1.10000e-01
4.49800e-06	1.49886e-01	1.10000e-01
5.70900e-06	1.47454e-01	1.10000e-01
6.65000e-06	3.89442e-01	4.00000e-01
1.59600e-05	3.57551e-01	4.00000e-01
2.52700e-05	3.41306e-01	4.00000e-01
