1.00000e-01	2.37950e-02
1.35936e-01	3.13496e-02
1.84785e-01	4.09464e-02
2.51189e-01	5.29370e-02
3.41455e-01	6.76195e-02
4.64159e-01	8.51698e-02
6.30957e-01	1.05559e-01
8.57696e-01	1.28475e-01
1.16591e+00	1.53275e-01
1.58489e+00	1.78993e-01
2.15443e+00	2.04445e-01
2.92864e+00	2.28388e-01
3.98107e+00	2.49725e-01
5.41170e+00	2.67639e-01
7.35642e+00	2.81635e-01
1.00000e+01	2.91476e-01
1.35936e+01	2.97102e-01
1.84785e+01	2.98587e-01
2.51189e+01	2.95905e-01
3.41455e+01	2.88674e-01
4.64159e+01	2.77580e-01
6.30957e+01	2.63545e-01
8.57696e+01	2.47516e-01
1.16591e+02	2.30353e-01
1.58489e+02	2.12767e-01
2.15443e+02	1.95304e-01
2.92864e+02	1.78366e-01
3.98107e+02	1.62239e-01
5.41170e+02	1.47120e-01
7.35642e+02	1.33135e-01
1.00000e+03	1.20349e-01
